,Name,School,L10_High_UB,L10_Ave_UB,Freshman,NCAA_High_UB,NCAA_Ave_UB,UB_nqs,UB_delta
1904,Tiffany Coleman,Southern Conn.,8.0,7.625,2016,0.0,0.0,0.0,-8.0
1905,Gina Guarnieri,UW-Stout,7.8,7.415000000000001,2016,0.0,0.0,0.0,-7.8
1906,Nicole Swirbalus,Pennsylvania,8.6,5.434374999999998,2016,0.0,0.0,0.0,-8.6
1907,Lisa O'Donnell,UW-Whitewater,9.2,7.0807692307692305,2016,9.9,9.567,9.785,0.7
1908,Kayla Rose,Bowling Green,9.025,5.581250000000001,2016,0.0,0.0,0.0,-9.025
1909,Jessica Jones,Penn State,9.425,6.984482758620691,2016,9.85,9.662,9.81,0.425
1910,Sydney Audet,Eastern Michigan,9.325,6.232142857142858,2017,9.625,9.348,9.6,0.3
1911,Anna Martucci,Northern Illinois,9.15,4.898809523809524,2016,9.35,9.35,0.0,0.2
1912,Katie Jennings,Western Michigan,8.525,8.325,2016,0.0,0.0,0.0,-8.525
1913,Rachel Creagh,Bowling Green,9.2,5.451136363636363,2016,0.0,0.0,0.0,-9.2
1914,Miranda Saathoff,Winona State,9.1,6.286999999999999,2016,0.0,0.0,0.0,-9.1
1915,Dara Williams,Kent State,9.125,6.309722222222222,2016,9.925,9.722,9.84,0.8
1916,Sarah Pollman,Illinois State,8.825,6.574999999999999,2016,0.0,0.0,0.0,-8.825
1917,Allison Jahns,UW-La Crosse,9.2,6.514583333333333,2016,0.0,0.0,0.0,-9.2
1918,Kelsey Ranneklev,Hamline,8.9,6.43125,2016,9.55,8.784,9.345,0.65
1919,Alyssa Quinlan,Kent State,8.75,6.256818181818182,2017,0.0,0.0,0.0,-8.75
1920,Kelsy Kurfirst,Cornell,8.925,6.0964285714285715,2016,9.8,9.624,9.755,0.875
1921,Abby Ostrovsky,UW-La Crosse,9.45,5.677173913043477,2016,9.725,9.256,9.665,0.275
1922,Brittani Lehmen,UW-Stout,9.325,8.774999999999999,2016,9.2,8.887,0.0,-0.125
1923,Megan Hultgren,Eastern Michigan,9.6,7.496093749999999,2016,9.775,9.54,9.71,0.175
1924,Paige Nicholas,Northern Illinois,0.0,0.0,2016,0.0,0.0,0.0,0.0
1925,Madison Ward,Utah State,9.6,6.785185185185185,2016,9.875,9.692,9.855,0.275
1926,Hannah Norman,Winona State,9.175,4.9527777777777775,2017,9.45,8.275,8.935,0.275
1927,A'Miracal Phillips,Auburn,9.15,7.226923076923076,2016,0.0,0.0,0.0,-9.15
1928,Kensleigh Owens,Pittsburgh,9.575,7.0982142857142865,2016,0.0,0.0,0.0,-9.575
1929,Megan McClelland,Maryland,9.675,6.350000000000001,2016,9.85,9.583,9.805,0.175
1930,Morgan Colee,Texas Woman's,9.425,6.65,2018,9.825,9.602,9.765,0.4
1931,Paris Phillips,North Carolina State,9.35,6.671875,2016,9.775,9.65,9.7,0.425
1932,Meagan Oscar,Pittsburgh,9.375,6.6129999999999995,2016,0.0,0.0,0.0,-9.375
1933,Katie Webber,William & Mary,9.55,6.828448275862069,2016,9.75,9.335,9.685,0.2
1934,Kayleen Burns,Brockport,9.25,6.226562500000001,2016,8.4,8.4,0.0,-0.85
1935,Drew Hendershot,Michigan State,9.475,7.345312500000003,2016,9.725,9.24,0.0,0.25
1936,Allyson Bell,S.E. Missouri,9.35,6.9380952380952365,2016,9.725,9.137,9.615,0.375
1937,Alexa Swenn,UW-Oshkosh,9.175,7.120454545454545,2016,9.35,8.537,9.06,0.175
1938,Lydia Davis,North Carolina,9.0,5.741666666666666,2017,0.0,0.0,0.0,-9.0
1939,Jaquie Tun,West Virginia,9.625,7.006896551724137,2016,9.875,9.752,9.865,0.25
1940,Eriel Santagado,Rutgers,9.475,5.933333333333333,2016,9.725,9.275,9.625,0.25
1941,Caroline Moore,Pennsylvania,9.05,6.475,2016,0.0,0.0,0.0,-9.05
1942,Clare Mascia,UW-Eau Claire,8.8,6.066666666666667,2016,9.2,8.775,9.05,0.4
1943,Sydney Hogan,Iowa,9.1,5.9333333333333345,2018,0.0,0.0,0.0,-9.1
1944,Bailey Fitzpatrick,UW-Whitewater,9.2,5.581250000000001,2016,9.725,9.269,9.64,0.525
1945,Mary Korlin-Downs,Minnesota,8.925,5.257142857142857,2018,0.0,0.0,0.0,-8.925
1946,Destiny Patrick,UW-Whitewater,8.7,5.5,2016,0.0,0.0,0.0,-8.7
1947,Madison Reiter,UW-Oshkosh,8.2,7.762499999999999,2016,9.175,8.541,9.015,0.975
1948,Natalie Koehler,Winona State,8.9,6.453947368421051,2016,8.3,8.013,0.0,-0.6
1949,Olivia Vincent,S.E. Missouri,8.075,6.26,2016,0.0,0.0,0.0,-8.075
1950,Skyler Memmel,Central Michigan,9.3,6.045967741935484,2016,0.0,0.0,0.0,-9.3
1951,Jordan Ehde,UW-Eau Claire,9.475,5.168269230769231,2016,0.0,0.0,0.0,-9.475
1952,Brittney Ranti,Towson,8.0,7.683333333333334,2016,9.8,9.533,9.775,1.8
1953,Madison Hargrave,North Carolina,9.225,5.426562499999999,2017,0.0,0.0,0.0,-9.225
1954,Jamie Kogut,Brockport,8.0,7.345,2017,8.7,8.7,0.0,0.7
1955,Carolyn Nichols,Ithaca College,8.75,5.521428571428571,2016,0.0,0.0,0.0,-8.75
1956,Maggie Verrette,Ithaca College,7.9,5.820454545454545,2016,0.0,0.0,0.0,-7.9
1957,Amanda Cioli,Ithaca College,8.4,5.468750000000001,2016,0.0,0.0,0.0,-8.4
1958,Madison Dwyer,William & Mary,9.325,6.2125,2016,0.0,0.0,0.0,-9.325
1959,Jessica Clemens,Springfield College,8.525,7.615,2016,9.8,9.145,9.65,1.275
1960,Kendra Bushart,Brockport,8.65,5.9,2016,0.0,0.0,0.0,-8.65
1961,Alexis Frankowski,Brockport,8.65,5.9184210526315795,2019,0.0,0.0,0.0,-8.65
1962,Aubree Rosa,Kentucky,9.4,6.9220588235294125,2016,0.0,0.0,0.0,-9.4
1963,Taya Yelton,Cortland State,8.75,4.0875,2016,8.6,8.45,0.0,-0.15
1964,Riley Hill,Air Force,8.95,5.43125,2016,0.0,0.0,0.0,-8.95
1965,Kaitlyn Schou,Denver,9.45,7.039583333333333,2016,0.0,0.0,0.0,-9.45
1966,Brianna Barrett,Illinois State,9.175,6.886111111111111,2016,0.0,0.0,0.0,-9.175
1967,McKinzie Jones,S.E. Missouri,9.3,7.43125,2016,9.825,9.299,9.735,0.525
1968,Malory Rose,Washington,9.075,5.1,2016,0.0,0.0,0.0,-9.075
1969,Abby Helmke,UW-Whitewater,9.1,8.6,2018,9.6,9.09,9.325,0.5
1970,Emily Basara,Northern Illinois,9.45,7.35952380952381,2018,9.825,9.651,9.77,0.375
1971,Brittini Chappell,Michigan State,9.475,6.714285714285716,2017,0.0,0.0,0.0,-9.475
1972,Rachel Cutler,Minnesota,9.725,6.991406250000001,2016,9.8,9.553,9.695,0.075
1973,Janelle Kopa,UW-La Crosse,9.1,6.059523809523808,2016,9.25,9.01,0.0,0.15
1974,Lauren DeMeno,Bowling Green,9.5,6.184523809523808,2016,9.8,9.387,9.745,0.3
1975,Erin Tucker,Towson,9.55,5.742968749999999,2016,9.45,9.275,0.0,-0.1
1976,Caitlyn McBride,Ithaca College,8.85,6.995833333333334,2016,9.15,8.681,0.0,0.3
1977,Jillian Falduto,Ursinus College,7.9,7.2125,2016,0.0,0.0,0.0,-7.9
1978,Kylyn Dawkins,Southern Conn.,9.05,5.681666666666666,2016,0.0,0.0,0.0,-9.05
1979,Madison Howell,Ball State,9.55,6.9602941176470585,2016,9.875,9.662,9.8,0.325
1980,Ellie Pascoe-Long,San Jose State,8.9,8.4,2016,9.8,9.42,9.73,0.9
1981,Alex Lacey,Ursinus College,8.7,8.7,2018,8.95,8.9,0.0,0.25
1982,Jessie Bastardi,Penn State,8.0,7.665,2019,0.0,0.0,0.0,-8.0
1983,Emily Loughery,West Chester,8.35,2.9349999999999996,2016,0.0,0.0,0.0,-8.35
1984,Anna Cho,Winona State,8.275,7.619999999999999,2016,8.2,7.85,0.0,-0.075
1985,Aspen Hattley,Centenary College,9.1,8.516666666666667,2016,9.55,9.256,9.51,0.45
1986,Natalie Scates,Centenary College,9.05,5.841666666666667,2017,9.45,8.662,8.845,0.4
1987,Chelsea Gray,UW-Stout,7.35,4.791666666666666,2016,0.0,0.0,0.0,-7.35
1988,Elizabeth Sander,Centenary College,0.0,0.0,2016,0.0,0.0,0.0,0.0
1989,Marielle Mitchell,BYU,9.55,6.706250000000001,2017,9.6,9.6,0.0,0.05
1990,Melissa Doucette,Alaska,9.425,9.170000000000002,2011,9.85,9.462,9.695,0.425
1991,Houry Gebeshian,Iowa,9.25,9.25,2009,9.875,9.782,9.865,0.625
1992,Cortni Baker,Towson,9.35,6.638636363636364,2016,9.875,9.633,9.785,0.525
1993,Amanda Malo,Gustavus Adolphus,8.85,6.730555555555556,2016,9.575,9.026,9.475,0.725
1994,Brittany Gutzkow,UW-La Crosse,8.375,6.365,2019,9.225,8.69,0.0,0.85
1995,Samantha Henry,Cornell,9.225,3.27983870967742,2017,0.0,0.0,0.0,-9.225
1996,Jordan Ehde,UW-Eau Claire,9.475,5.168269230769231,2016,0.0,0.0,0.0,-9.475
1997,Leah Heilig,Gustavus Adolphus,9.05,6.408333333333334,2017,9.05,8.646,8.945,0.0
1998,Megan Fayler,UW-Eau Claire,9.25,7.187500000000001,2017,9.65,9.287,9.575,0.4
1999,Cydney Kone,Sacramento State,8.9,8.75,2018,9.075,8.917,0.0,0.175
2000,Michelle Shalit,San Jose State,0.0,0.0,2017,0.0,0.0,0.0,0.0
2001,Amanda Bertorello,Maryland,8.9,4.347222222222222,2016,9.775,9.592,9.71,0.875
2002,Emma Engler,Auburn,9.45,6.979761904761906,2016,9.9,9.803,9.89,0.45
2003,MacKenzie Nicholson,UW-Stout,9.275,6.5062500000000005,2017,9.775,9.341,9.6,0.5
2004,Bailey Finin,UW-Oshkosh,7.825,5.183333333333334,2016,0.0,0.0,0.0,-7.825
2005,Madison Preston,UCLA,9.5,6.714285714285715,2016,0.0,0.0,0.0,-9.5
2006,Clair Kaji,Iowa,7.55,6.949999999999999,2017,9.925,9.732,9.895,2.375
2007,Carly Pratt,Sacramento State,8.675,6.387499999999999,2016,0.0,0.0,0.0,-8.675
2008,Jenna Cashmore,Texas Woman's,9.55,7.00972222222222,2016,9.85,9.549,9.83,0.3
2009,Sarah Finnegan,LSU,9.7,5.744999999999999,2016,10.0,9.866,9.975,0.3
2010,Mikailla Northern,UIC,9.575,7.300833333333333,2016,9.875,9.641,9.855,0.3
2011,Kasey Janowicz,Central Michigan,9.55,7.1499999999999995,2016,9.9,9.786,9.855,0.35
2012,Allison Broad,UIC,8.45,7.8,2016,0.0,0.0,0.0,-8.45
2013,Natalie Rainbolt,Utah State,9.45,6.896052631578947,2016,0.0,0.0,0.0,-9.45
2014,Mackinzie Kane,Arizona,9.5,9.5,2019,9.875,9.391,9.825,0.375
2015,Trinity Thomas,Florida,9.45,6.529166666666667,2019,10.0,9.922,9.985,0.55
2016,Megan Schweihofer,Nebraska,9.4,6.89765625,2016,9.925,9.791,9.883,0.525
2017,Darby Slater,Hamline,7.675,7.675,2016,8.525,8.092,0.0,0.85
2018,Emily Luers,Air Force,8.225,5.514285714285714,2017,0.0,0.0,0.0,-8.225
2019,Nicole Lehrmann,Oklahoma,9.8,7.47608695652174,2016,10.0,9.899,9.97,0.2
2020,Kara Jones,UC Davis,9.15,6.616964285714286,2016,0.0,0.0,0.0,-9.15
2021,Ali Berry,UW-La Crosse,0.0,0.0,2012,0.0,0.0,0.0,0.0
2022,Rita Koenigbauer,Air Force,7.5,5.0875,2017,0.0,0.0,0.0,-7.5
2023,Haylie Hendrickson,Arizona,9.25,6.339130434782609,2017,9.875,9.717,9.855,0.625
2024,Maddie Desch,Alabama,9.225,9.225,2017,0.0,0.0,0.0,-9.225
2025,Kelly Johnston,Winona State,9.125,9.125,2017,0.0,0.0,0.0,-9.125
2026,Sabrina Gill,Oregon State,9.625,9.625,2017,9.925,9.742,9.878,0.3
2027,Hailee Hoffman,Stanford,8.75,2.8437499999999996,2017,0.0,0.0,0.0,-8.75
2028,Quinn Skrupa,Central Michigan,8.025,8.025,2022,0.0,0.0,0.0,-8.025
2029,Katlyn Turek,UW-Whitewater,7.9,3.854166666666667,2017,0.0,0.0,0.0,-7.9
2030,Kylee Gauna,Seattle Pacific,8.825,4.02,2017,0.0,0.0,0.0,-8.825
2031,Kaitlin Deguzman,Kentucky,9.725,7.143750000000001,2021,9.875,9.825,0.0,0.15
2032,Alyona Shchennikova,LSU,9.675,7.3277777777777775,2021,9.95,9.867,9.92,0.275
2033,Andavea Alexander,Lindenwood,9.4,8.975,2016,9.85,9.696,9.815,0.45
2034,Christina Desiderio,LSU,9.4,6.5166666666666675,2018,0.0,0.0,0.0,-9.4
2035,Erica Roth,Brockport,8.1,3.48125,2016,9.35,9.35,0.0,1.25
2036,Lacy Dagen,Florida,9.7,6.288235294117647,2017,0.0,0.0,0.0,-9.7
2037,Reese Mcclure,Maryland,7.4,7.4,2021,0.0,0.0,0.0,-7.4
2038,McKenna Kelley,LSU,9.6,6.826250000000001,2016,0.0,0.0,0.0,-9.6
2039,Sydney Townsend,Southern Utah,9.55,6.630263157894737,2014,9.875,9.725,9.83,0.325
2040,Kirsten Peterman,Maryland,8.7,8.7,2017,9.9,9.733,9.865,1.2
2041,Jamie DeCicco,North Carolina,0.0,0.0,2018,0.0,0.0,0.0,0.0
2042,Morgan Hunker,Pennsylvania,9.55,6.356249999999999,2016,9.1,9.042,0.0,-0.45
2043,Alexis DaFonseca,Rhode Island College,0.0,0.0,2016,0.0,0.0,0.0,0.0
2044,Kate Voracek,UW-Stout,8.675,7.108333333333334,2016,8.425,8.144,0.0,-0.25
2045,Sydney Snead,Georgia,9.7,6.605555555555556,2016,9.95,9.828,9.91,0.25
2046,Jessica Ling,Michigan State,9.65,6.384375,2016,9.9,9.674,9.865,0.25
2047,Taylor Henderson,George Washington,8.225,8.225,2011,9.85,9.616,9.81,1.625
2048,Morgan Fridey,Temple,9.45,6.898148148148149,2018,0.0,0.0,0.0,-9.45
2049,Taylor Keough,Brockport,9.05,6.5625,2016,9.65,9.295,9.58,0.6
2050,Selena Ung,Minnesota,9.725,7.4910000000000005,2016,9.825,9.619,9.755,0.1
2051,Rachel Filipski,Cortland State,8.8,6.855769230769231,2016,9.3,8.536,8.75,0.5
2052,Hailey Burleson,Washington,9.65,6.319047619047619,2015,9.9,9.755,9.855,0.25
2053,Taylor Laymon,Pittsburgh,9.725,7.874999999999999,2015,9.9,9.676,9.865,0.175
2054,Robyn Bernard,West Virginia,9.55,6.967045454545455,2015,9.825,9.644,9.765,0.275
2055,Brooke Timko,Kent State,9.6,7.2191666666666645,2015,9.9,9.784,9.86,0.3
2056,Macey Hilliker,Central Michigan,9.05,6.3796875,2015,0.0,0.0,0.0,-9.05
2057,Alyssa Ito,UC Davis,9.45,7.43125,2018,9.825,9.663,9.755,0.375
2058,McKenna Stanley,S.E. Missouri,9.725,6.635000000000001,2015,9.85,9.343,9.79,0.125
2059,Brooke Young,San Jose State,9.2,6.446428571428572,2016,0.0,0.0,0.0,-9.2
2060,Rebecca Cuppy,Illinois,9.45,6.852272727272728,2016,0.0,0.0,0.0,-9.45
2061,Macey Roberts,Maryland,9.5,7.085227272727272,2016,0.0,0.0,0.0,-9.5
2062,Karen Gonzalez,Southern Utah,9.125,6.721666666666667,2016,9.85,9.643,9.79,0.725
2063,Tyra McKellar,Towson,9.675,7.853846153846154,2015,9.925,9.753,9.895,0.25
2064,Arianna Robinson,California,8.8,6.363235294117647,2015,0.0,0.0,0.0,-8.8
2065,Shireen Khamedoost,Oregon State,9.725,7.521153846153846,2015,9.875,9.786,9.855,0.15
2066,Lauren Wilson,UW-La Crosse,9.65,6.5843750000000005,2015,9.775,9.355,9.725,0.125
2067,Joy Gage,Cornell,8.875,4.1863636363636365,2015,9.85,9.762,0.0,0.975
2068,Cidney Robinson,Utah State,9.575,6.629999999999999,2015,9.675,9.425,0.0,0.1
2069,Taryn Fitzgerald,Stanford,9.15,5.222,2016,0.0,0.0,0.0,-9.15
2070,Chelsea Grimison,Air Force,9.15,7.321875,2016,9.6,9.217,0.0,0.45
2071,Kyra Levi,Pennsylvania,9.25,7.375,2015,9.9,9.718,9.87,0.65
2072,Courtney Middelkoop,Iowa State,9.475,7.26375,2015,9.725,9.725,0.0,0.25
2073,Kate Mierow,UW-Whitewater,9.2,6.937499999999999,2015,9.75,9.445,9.675,0.55
2074,Katie Snyder,UIC,9.45,6.8296875,2015,9.825,9.592,9.805,0.375
2075,Lewa Evans,UW-Whitewater,9.175,6.996874999999999,2015,0.0,0.0,0.0,-9.175
2076,Kira Hoy,Western Michigan,8.75,6.652083333333333,2015,0.0,0.0,0.0,-8.75
2077,Claire Ryan,Brown,9.225,6.323333333333334,2015,9.85,9.622,9.78,0.625
2078,Jillian Hacker,Ball State,8.875,6.822727272727273,2015,9.8,9.545,9.78,0.925
2079,Emily Ramberg,Alaska,9.0,6.650000000000001,2015,7.65,7.65,0.0,-1.35
2080,Kayla Kennedy,Temple,9.45,6.666250000000001,2016,0.0,0.0,0.0,-9.45
2081,Jordan Clark,S.E. Missouri,8.95,5.8968750000000005,2015,0.0,0.0,0.0,-8.95
2082,Aubrie Purtell,Northern Illinois,9.1,5.575,2018,9.75,9.338,9.68,0.65
2083,Kelsey Campbell,Bridgeport,9.375,6.479999999999999,2015,9.85,9.575,9.835,0.475
2084,Victoria Ortiz,Arizona,9.75,6.492187499999999,2015,9.95,9.741,9.905,0.2
2085,Baylee Bell,Ball State,9.375,6.631818181818183,2015,0.0,0.0,0.0,-9.375
2086,Grace Williams,Nebraska,9.875,7.44659090909091,2015,9.925,9.816,9.875,0.05
2087,Erin Macadaeg,LSU,9.65,7.143478260869566,2015,0.0,0.0,0.0,-9.65
2088,Taylor Harrison,Ohio State,9.675,6.766911764705882,2015,9.8,9.668,9.77,0.125
2089,Kari Lee,Utah,9.8,7.50234375,2015,9.975,9.767,9.89,0.175
2090,Danielle Breen,Nebraska,9.65,6.972222222222223,2015,9.9,9.722,9.86,0.25
2091,Paige Zaziski,Arkansas,9.7,7.725735294117646,2015,9.975,9.799,9.945,0.275
2092,Kaitlynn Hedelund,North Carolina,9.65,7.603571428571429,2015,9.9,9.689,9.865,0.25
2093,Joslyn Goings,Washington,9.7,7.3738636363636365,2015,9.85,9.724,9.84,0.15
2094,Maddy Stover,Utah,9.675,7.8309999999999995,2015,0.0,0.0,0.0,-9.675
2095,Ericha Fassbender,Florida,9.75,6.966666666666667,2015,9.85,9.825,0.0,0.1
2096,Tiffani Lewis,Utah,9.725,7.552631578947367,2015,9.95,9.835,9.895,0.225
2097,Brianna Brown,Michigan,9.7,7.50892857142857,2015,9.95,9.877,9.95,0.25
2098,Alex McMurtry,Florida,9.525,6.821666666666667,2015,10.0,9.879,9.99,0.475
2099,Abbie Epperson,Maryland,9.8,6.552499999999999,2015,9.925,9.755,9.89,0.125
2100,Jordyn Penny,Ball State,9.75,7.384999999999999,2015,9.9,9.737,9.875,0.15
2101,Emily Liddle,Washington,9.6,6.952777777777778,2015,0.0,0.0,0.0,-9.6
2102,Sydney Waltz,Kentucky,9.625,7.272115384615384,2015,9.875,9.685,9.83,0.25
2103,Jillian Winstanley,George Washington,9.5,7.1973214285714295,2015,9.9,9.792,9.885,0.4
2104,Kamerin Moore,Nebraska,9.775,5.464285714285714,2015,9.85,9.771,0.0,0.075
2105,Alexis Mattern,Ohio State,9.425,7.133333333333333,2015,9.9,9.734,9.87,0.475
2106,Mackenzie Brannan,Alabama,9.875,7.404411764705881,2015,9.975,9.852,9.915,0.1
2107,Makenzie Anderson,Arkansas,9.65,7.132,2016,9.8,9.673,9.76,0.15
2108,Lauren Rice,Sacramento State,9.525,6.243750000000001,2015,9.875,9.656,9.835,0.35
2109,Lia Breeden,New Hampshire,9.5,7.051041666666667,2015,9.775,9.6,9.74,0.275
2110,Julia Schwartz,Eastern Michigan,9.55,7.327884615384615,2015,9.775,9.628,9.705,0.225
2111,Shauna Miller,Missouri,9.725,7.8,2015,9.925,9.74,9.885,0.2
2112,Lauren Li,Penn State,9.75,7.588636363636364,2015,9.85,9.785,9.8,0.1
2113,Marie Priest,Illinois State,9.5,6.271428571428573,2017,0.0,0.0,0.0,-9.5
2114,Morgan Denlinger,Bowling Green,9.525,6.819444444444445,2015,9.825,9.612,9.755,0.3
2115,Kennedi Harris,Missouri,9.475,5.869047619047619,2015,9.275,9.062,0.0,-0.2
2116,Lianne Josbacher,Boise State,9.575,6.650833333333333,2015,0.0,0.0,0.0,-9.575
2117,Rachel Stypinski,Kent State,9.75,6.7488636363636365,2015,9.95,9.679,9.915,0.2
2118,Myia Hambrick,LSU,9.65,7.300892857142857,2015,9.975,9.859,9.93,0.325
2119,Sarah Moore,Kent State,9.7,6.608928571428571,2010,0.0,0.0,0.0,-9.7
2120,Jessica Juncaj,Western Michigan,9.575,7.555434782608695,2015,9.875,9.607,9.84,0.3
2121,Lauren Marinez,Michigan,9.625,7.036458333333333,2016,9.925,9.645,9.78,0.3
2122,Ashley Fischer,Iowa,9.575,6.125,2015,0.0,0.0,0.0,-9.575
2123,Briana Ledesma,Iowa State,9.55,6.8890625000000005,2015,9.9,9.66,9.835,0.35
2124,Nicole Wild,North Carolina State,9.6,7.660227272727274,2015,9.875,9.703,9.815,0.275
2125,Casey Lauter,New Hampshire,9.475,5.741176470588234,2015,9.825,9.591,9.715,0.35
2126,Jill Van Mierlo,BYU,9.575,7.9767857142857155,2015,9.9,9.67,9.86,0.325
2127,Kayla McMullan,Lindenwood,9.5,3.4769230769230766,2015,0.0,0.0,0.0,-9.5
2128,Kelsey Hood,Western Michigan,9.5,6.910185185185186,2015,9.85,9.576,9.82,0.35
2129,Evelyn Nee,Maryland,9.35,5.9781249999999995,2015,9.875,9.554,9.835,0.525
2130,Rechelle Dennis,UCLA,9.7,7.909,2016,9.85,9.794,0.0,0.15
2131,Megan Ryan,Yale,9.675,6.7101851851851855,2015,9.875,9.674,9.835,0.2
2132,Morgan Lane,North Carolina,9.55,6.956818181818181,2015,9.85,9.762,9.84,0.3
2133,Kennady Schneider,Arizona,9.6,6.569117647058824,2015,9.8,9.694,9.79,0.2
2134,Allison Bushman,Yale,9.55,7.301666666666667,2015,9.825,9.476,9.785,0.275
2135,Alexis Brown,UC Davis,9.5,7.086363636363636,2015,9.9,9.465,9.855,0.4
2136,Eboni Jackson,Winona State,9.475,6.877884615384617,2016,9.6,9.128,9.505,0.125
2137,Brittany Franklin,Denver,9.525,7.5249999999999995,2015,9.675,9.658,0.0,0.15
2138,Marissa Toci,New Hampshire,9.575,7.479166666666665,2015,0.0,0.0,0.0,-9.575
2139,Mallory Moredock,Texas Woman's,9.375,6.794166666666668,2015,9.3,9.3,0.0,-0.075
2140,Madison Nettles,Texas Woman's,9.075,6.270588235294118,2015,9.875,9.594,9.785,0.8
2141,Alexandra Zois,George Washington,9.5,6.024137931034483,2016,9.9,9.751,9.85,0.4
2142,Amber Heltemes,Southern Utah,9.75,7.257758620689655,2017,9.875,9.666,9.82,0.125
2143,JaNay Honest,UCLA,9.6,7.334090909090908,2015,9.95,9.784,9.9,0.35
2144,Anya Olson,Brown,9.625,7.150961538461537,2015,9.85,9.487,9.79,0.225
2145,Ashley White,Centenary College,9.375,6.736666666666667,2015,9.85,9.558,9.81,0.475
2146,Hilary Green,Iowa State,9.65,6.911458333333335,2015,9.925,9.71,9.89,0.275
2147,Sara Mermelstein,George Washington,9.4,6.268421052631579,2015,0.0,0.0,0.0,-9.4
2148,Dominiquea Trotter,Maryland,9.475,6.671052631578949,2015,0.0,0.0,0.0,-9.475
2149,Amy Enright,UW-La Crosse,9.55,6.864423076923078,2015,9.85,9.509,9.8,0.3
2150,Camille Drouin-Allaire,George Washington,9.275,6.513888888888889,2015,9.9,9.656,9.865,0.625
2151,Stefani Catour,Oklahoma,9.675,7.728409090909093,2016,9.95,9.885,9.925,0.275
2152,Jamie Lewis,Air Force,9.475,7.719,2015,9.8,9.414,9.66,0.325
2153,Bryttany Kaplan,Central Michigan,9.55,7.192857142857142,2015,9.9,9.77,9.9,0.35
2154,Taylor Allex,Utah,9.575,7.361842105263158,2013,9.85,9.613,9.74,0.275
2155,Kierstin Sokolowski,Lindenwood,9.55,6.929545454545455,2015,9.9,9.413,9.84,0.35
2156,Natalie Brown,Oklahoma,8.325,4.188750000000001,2015,0.0,0.0,0.0,-8.325
2157,Julia Sebben,Air Force,9.4,6.736111111111112,2015,9.575,9.452,9.505,0.175
2158,Kerry Arone,Temple,9.675,6.981249999999999,2015,9.85,9.587,9.81,0.175
2159,Jennifer Brenner,Sacramento State,9.35,6.294166666666666,2015,9.175,9.175,0.0,-0.175
2160,Kelsey Paz,Iowa State,9.225,6.432499999999999,2015,9.875,9.663,9.81,0.65
2161,Linda McAuley,Springfield College,8.775,6.702272727272726,2015,0.0,0.0,0.0,-8.775
2162,Megan Knoernschild,Illinois State,9.45,6.873214285714286,2015,9.775,9.295,9.73,0.325
2163,Abby Webb,Boise State,9.175,6.314583333333334,2017,0.0,0.0,0.0,-9.175
2164,Kathleen York,Arkansas,9.4,5.976562499999999,2015,0.0,0.0,0.0,-9.4
2165,Jennie Loeb,Alabama,9.025,5.215,2016,9.8,9.542,0.0,0.775
2166,Madeline Seibold,George Washington,8.9,6.118181818181817,2015,0.0,0.0,0.0,-8.9
2167,Cassie Evans,UW-Stout,8.375,7.965,2016,9.0,8.444,8.65,0.625
2168,Nichelle Christopherson,Michigan,9.7,7.5249999999999995,2015,9.9,9.764,9.86,0.2
2169,Jasmine Arnold,Georgia,9.6,7.056521739130435,2018,0.0,0.0,0.0,-9.6
2170,Megan Finck,Pennsylvania,9.15,5.898214285714286,2015,9.675,9.448,9.605,0.525
2171,Meghan Chan,West Chester,9.2,5.685,2015,9.75,9.361,9.725,0.55
2172,Alexandra Avendano,Southern Conn.,8.85,6.151666666666666,2015,9.0,9.0,0.0,0.15
2173,Briana Kerr,Springfield College,8.85,5.695833333333334,2015,9.725,9.359,9.695,0.875
2174,Makenzey Shank,Rutgers,9.4,7.012499999999999,2015,9.9,9.492,9.855,0.5
2175,Brittany Johnson,Texas Woman's,8.75,6.495833333333333,2010,9.875,9.756,9.86,1.125
2176,Kendra Daniels,Alaska,8.35,4.884375,2015,0.0,0.0,0.0,-8.35
2177,Olivia Neistat,Pennsylvania,8.8,6.359615384615386,2016,9.075,8.787,8.73,0.275
2178,Allie Wismer,North Carolina State,9.35,6.73970588235294,2015,0.0,0.0,0.0,-9.35
2179,Nikole Addison,Denver,9.775,7.645833333333335,2015,9.85,9.719,9.825,0.075
2180,Britney Ward,Missouri,9.45,6.6460526315789465,2016,9.85,9.653,9.775,0.4
2181,Toni-Ann Williams,California,9.625,7.826785714285714,2015,9.95,9.804,9.92,0.325
2182,Jordan Gillette,West Virginia,9.425,7.116304347826087,2015,9.85,9.657,9.775,0.425
2183,Katherine Locher,Illinois State,9.525,6.940384615384615,2016,9.825,9.534,9.715,0.3
2184,Chelsea Knight,North Carolina State,9.25,5.979166666666666,2015,9.925,9.651,9.885,0.675
2185,Katie McGrady,Towson,9.05,7.109615384615386,2016,9.825,9.619,9.75,0.775
2186,Zaakira Muhammad,West Virginia,9.625,7.051923076923078,2015,9.9,9.72,9.88,0.275
2187,Gianna Gambuti,Temple,9.55,6.620588235294116,2016,0.0,0.0,0.0,-9.55
2188,Heather Brubaker,Ursinus College,9.0,5.652083333333334,2015,9.475,8.959,9.09,0.475
2189,Amanda Bowman,West Virginia,9.275,5.8890625,2015,0.0,0.0,0.0,-9.275
