,Name,School,L10_High_BB,L10_Ave_BB,Freshman,NCAA_High_BB,NCAA_Ave_BB,BB_nqs
981,Dorothy Wernick,Brockport,9.15,6.578749999999999,2019,9.425,9.115,9.22
982,Liana Roman,Northern Illinois,9.125,7.083333333333333,2021,0.0,0.0,0.0
983,Aleysia Kolyvanova,Central Michigan,9.55,6.9175,2022,9.8,9.507,9.56
984,Natalie Meyer,Air Force,9.05,6.91875,2019,0.0,0.0,0.0
985,Kacey Mortenson,UW-La Crosse,9.25,7.5357142857142865,2019,9.65,9.159,9.275
986,Olivia Opheim,UW-La Crosse,9.55,6.580555555555556,2019,9.775,9.462,9.635
987,Emily Gilot,UW-Oshkosh,9.125,6.485294117647059,2019,9.5,9.2,9.14
988,Rahdea Jarvis,UW-Oshkosh,9.3,5.780769230769231,2019,7.925,7.925,0.0
989,Madison Latzke,UW-Stout,8.675,4.88125,2019,8.15,8.15,0.0
990,Talia Brovedani,Washington,9.75,7.130172413793103,2021,9.85,9.695,0.0
991,Tia Gin,San Jose State,9.575,7.146428571428572,2019,9.825,9.679,9.705
992,Samantha Sakti,William & Mary,9.75,7.279545454545454,2019,9.95,9.653,9.915
993,Shannon Sklow,UC Davis,9.15,6.521249999999999,2019,0.0,0.0,0.0
994,Miriam Perez,Ohio State,9.525,6.541666666666667,2019,9.85,9.469,0.0
995,Sara Taubman,UCLA,9.225,6.540789473684209,2021,0.0,0.0,0.0
996,Brittney Vitkauskas,BYU,9.425,4.084615384615384,2019,0.0,0.0,0.0
997,Emma Wissman,Southern Utah,9.575,6.9453125,2019,9.875,9.718,9.845
998,Rachel Decious,Alaska,9.575,7.514772727272728,2019,9.875,9.694,9.8
999,Antonia Marquez,San Jose State,9.225,5.9,2019,0.0,0.0,0.0
1000,Lauren Chu,UC Davis,9.525,6.586607142857143,2022,9.15,9.15,0.0
1001,Jasmine Gutierrez,Arizona State,9.575,7.554545454545455,2019,9.9,9.756,9.87
1002,Destiny Watley,Sacramento State,9.4,6.4359375,2019,9.8,9.135,0.0
1003,Wanda Deriot,Sacramento State,9.4,6.410937499999999,2019,0.0,0.0,0.0
1004,Gabrielle Hubbard,BYU,9.35,7.441071428571428,2019,0.0,0.0,0.0
1005,Emma Gable,Ursinus College,9.5,6.1499999999999995,2019,0.0,0.0,0.0
1006,Sanya Glauber,Maryland,9.5,3.083823529411765,2019,0.0,0.0,0.0
1007,Shaylah Scott,Illinois,9.925,6.975,2019,9.95,9.82,9.89
1008,Alexis Stokes,Boise State,9.625,7.377,2019,9.85,9.645,9.78
1009,Lauren Joost,Pennsylvania,9.475,7.00486111111111,2019,9.775,9.59,9.72
1010,Elizabeth Fulton,Kent State,9.225,6.653947368421052,2019,0.0,0.0,0.0
1011,Shaye Mathias,Sacramento State,9.575,7.266666666666667,2019,9.9,9.615,9.75
1012,Lexi Griffith,BYU,9.55,4.8187500000000005,2021,0.0,0.0,0.0
1013,Alexis Sheppard,North Carolina State,9.5,6.73611111111111,2021,0.0,0.0,0.0
1014,Kendall Sanders,Centenary College,9.475,6.829411764705883,2019,9.775,9.489,9.7
1015,Savannah Pennese,Arkansas,9.15,5.7041666666666675,2019,0.0,0.0,0.0
1016,Rachel Morris,UW-Oshkosh,9.15,6.549999999999999,2019,9.375,9.06,0.0
1017,Emily Anderson,North Carolina State,9.225,6.430555555555556,2011,9.5,8.621,9.22
1018,Sydney Ewing,LSU,9.675,6.294117647058824,2014,9.925,9.778,9.9
1019,Alexandria Ruiz,Denver,9.8,7.109868421052634,2019,9.925,9.781,9.88
1020,Sage Littlejohn,Rutgers,9.525,6.983333333333334,2019,9.675,9.367,0.0
1021,Allie Stern,Oklahoma,9.475,6.280882352941177,2019,0.0,0.0,0.0
1022,Marissa Nychyk,Ball State,9.425,7.0532051282051285,2019,9.9,9.472,9.77
1023,Carley Bayles,Utah State,9.7,6.879999999999999,2021,9.925,9.655,9.9
1024,Rachel Smith,Southern Utah,9.6,6.755303030303029,2019,9.925,9.725,9.83
1025,Abbey Ward,Georgia,9.175,4.0926470588235295,2019,0.0,0.0,0.0
1026,Shailyn St. Brice,Western Michigan,9.1,7.007142857142858,2019,9.5,9.292,0.0
1027,Alyssa Perez-Lugones,Georgia,9.6,6.117105263157894,2019,9.8,9.325,0.0
1028,Daija Stevenson,Air Force,9.5,5.296666666666667,2019,9.875,9.493,9.84
1029,Hannah McCrary,Missouri,9.65,7.143999999999998,2019,9.875,9.711,9.84
1030,Kendall Knaps,Centenary College,9.175,5.702083333333333,2019,9.775,9.035,0.0
1031,Sania Mitchell,Alabama,9.4,5.790000000000002,2021,0.0,0.0,0.0
1032,Charli Cohen,LIU,8.7,6.949999999999999,2021,0.0,0.0,0.0
1033,Sabrina Cheney,Auburn,9.45,6.64765625,2021,0.0,0.0,0.0
1034,Josie Angeny,Kentucky,9.8,7.00576923076923,2019,9.95,9.776,9.91
1035,Ashley Duke,West Chester,9.35,7.358999999999998,2019,9.65,9.288,0.0
1036,Hope Masiado,Boise State,9.65,6.986486486486487,2019,9.925,9.7,9.82
1037,Simone Banen,George Washington,9.675,7.746739130434783,2019,9.825,9.675,9.79
1038,Paige Bachner,Bowling Green,9.5,6.935714285714286,2019,9.825,9.457,9.775
1039,Chelsea Baker,Southern Conn.,9.5,7.627999999999999,2022,0.0,0.0,0.0
1040,Abigail Karolewski,Rutgers,9.35,6.275961538461538,2019,0.0,0.0,0.0
1041,Melissa Astarita,Penn State,9.55,6.613043478260869,2019,9.875,9.57,9.765
1042,Alexsis Rubio,Maryland,9.625,5.939705882352943,2019,9.75,9.244,0.0
1043,Taylor Sell,West Virginia,9.6,7.2124999999999995,2019,9.825,9.554,9.595
1044,Alexandra Cucich,New Hampshire,9.375,6.9032608695652184,2019,0.0,0.0,0.0
1045,McKenna Kissinger,West Chester,9.5,7.504545454545456,2019,0.0,0.0,0.0
1046,Rebekah Jenkins,Pittsburgh,9.575,6.745,2019,0.0,0.0,0.0
1047,Ashleigh Turek,UW-Whitewater,9.225,7.014999999999999,2019,0.0,0.0,0.0
1048,Mackenzie Kennedy,Ithaca College,9.175,5.863235294117647,2019,0.0,0.0,0.0
1049,Kiley Robatin,Pittsburgh,9.45,6.321428571428571,2019,9.9,9.694,9.85
1050,Adeline Rieder,BYU,8.6,5.170588235294119,2019,0.0,0.0,0.0
1051,Rose Fanara,West Chester,9.375,6.466666666666667,2019,9.65,9.317,9.555
1052,Samantha Henry,Cornell,9.375,3.6701612903225813,2017,9.85,9.585,9.81
1053,Caitlyn Kline,Pittsburgh,9.125,5.626666666666668,2021,0.0,0.0,0.0
1054,Taylor Cusick,Ursinus College,9.2,6.7975,2019,9.025,8.925,0.0
1055,Haley Zarett,North Carolina State,9.225,5.071428571428571,2021,0.0,0.0,0.0
1056,Kaylin Knapsack,Ursinus College,9.325,4.947222222222222,2019,9.75,9.237,9.51
1057,Katelyn Goldstrom,Bowling Green,9.3,3.013461538461538,2019,0.0,0.0,0.0
1058,Sara Bell,West Chester,9.1,5.62857142857143,2019,0.0,0.0,0.0
1059,Cami Klein,Kent State,9.475,6.938235294117647,2019,9.925,9.667,9.855
1060,Anna Haigis,Kentucky,9.625,7.4923913043478265,2021,9.85,9.673,9.78
1061,Riley Meeks,Yale,9.7,7.285000000000001,2022,9.85,9.667,9.755
1062,Kassidy Howell,Kentucky,9.125,7.0590909090909095,2021,0.0,0.0,0.0
1063,Claire Gagliardi,Ohio State,9.5,7.417424242424242,2019,0.0,0.0,0.0
1064,Emily Carless,Western Michigan,9.425,6.694791666666665,2019,9.875,9.629,9.815
1065,Stefanie Schweikert,Ball State,9.475,7.332954545454545,2019,0.0,0.0,0.0
1066,Morgan McEntire,UW-Whitewater,9.45,6.88421052631579,2021,9.575,9.106,9.3
1067,Abby Walsh,Brown,9.25,5.4425,2019,0.0,0.0,0.0
1068,Pixie Brock,Air Force,9.525,6.984677419354838,2019,9.775,9.569,9.72
1069,Wesley Stephenson,Stanford,9.775,7.272560975609756,2019,9.9,9.715,9.86
1070,Lauren Volpe,Ball State,9.45,6.709821428571429,2019,9.875,9.619,9.85
1071,Alyssa Nore,UW-Oshkosh,9.2,6.5171875,2019,9.525,9.062,9.23
1072,Madison Trott,Kent State,9.4,7.003260869565216,2019,0.0,0.0,0.0
1073,Alyssa Keller,Western Michigan,9.4,5.852777777777779,2019,9.7,9.259,9.37
1074,Sadie Bish,Texas Woman's,9.325,7.243181818181818,2019,0.0,0.0,0.0
1075,Olivia Keller,UW-Oshkosh,9.325,7.5267857142857135,2019,9.775,9.334,9.71
1076,Kaylie Collins,UW-Whitewater,8.875,8.275,2019,0.0,0.0,0.0
1077,Caitlin Satler,Eastern Michigan,9.7,7.246739130434781,2019,9.925,9.579,9.885
1078,Kendra Lindway,Kent State,9.1,6.747222222222223,2019,0.0,0.0,0.0
1079,Carina Tolan,Iowa,9.325,5.416666666666667,2019,0.0,0.0,0.0
1080,Emma Lamping,Winona State,8.025,4.0019230769230765,2021,0.0,0.0,0.0
1081,Katie Kalland,Hamline,8.4,5.689285714285713,2019,9.625,9.188,9.53
1082,Brooke Lutz,UW-Whitewater,9.35,7.1961538461538455,2019,0.0,0.0,0.0
1083,Kendra Combs,West Virginia,9.725,7.2346938775510194,2019,9.875,9.639,9.845
1084,Leah Jewett,Springfield College,8.65,5.040625,2019,9.375,8.915,9.13
1085,Crystal Gwinn,Bridgeport,9.5,6.461666666666667,2019,0.0,0.0,0.0
1086,Amelia Bailey,Ithaca College,9.275,8.637500000000001,2019,9.8,9.475,9.745
1087,Jordan Streete,Bridgeport,9.225,7.002272727272727,2019,9.675,9.358,0.0
1088,Kaitlyn Lindsay,Springfield College,0.0,0.0,2019,0.0,0.0,0.0
1089,Griffin James,Alabama,9.675,7.38125,2021,0.0,0.0,0.0
1090,Charlise Doctor,Illinois State,9.35,7.134090909090909,2019,9.6,9.239,9.47
1091,Elexis Edwards,Ohio State,9.7,7.606249999999999,2021,0.0,0.0,0.0
1092,Natalie Yang,Pennsylvania,9.825,6.411842105263158,2019,9.875,9.694,9.85
1093,Abby Carpenter,William & Mary,9.3,6.542647058823528,2021,9.675,9.41,9.64
1094,Valerie Aubley,Cornell,9.6,7.566666666666667,2019,9.075,9.075,0.0
1095,Nicole Nebel,Sacramento State,9.55,6.0725,2019,0.0,0.0,0.0
1096,Jensie Givens,Alabama,9.325,5.453125,2019,8.925,8.925,0.0
1097,Anyssa Alvarado,BYU,9.475,5.326041666666665,2021,0.0,0.0,0.0
1098,Kaiya Lindhardt,UW-Eau Claire,7.925,5.1000000000000005,2021,0.0,0.0,0.0
1099,Trinity Sawyer,UW-Oshkosh,9.375,6.662500000000001,2021,0.0,0.0,0.0
1100,Norah Flatley,UCLA,9.775,6.605769230769231,2019,9.95,9.828,9.92
1101,Megan Ruzicka,North Carolina,9.45,6.4766666666666675,2019,0.0,0.0,0.0
1102,Haley Minor,UW-Oshkosh,9.1,6.294117647058824,2019,0.0,0.0,0.0
1103,Kaitlyn West,Winona State,9.4,6.215,2019,9.55,8.999,9.385
1104,Nicolette DiPrisco,Northern Illinois,9.55,7.069444444444445,2019,9.425,9.312,0.0
1105,Mei Li Costa,Brown,9.475,7.345,2019,9.825,9.505,0.0
1106,Kamryn Rodriguez,Cortland State,8.7,5.855,2019,9.65,9.227,9.435
1107,Jessica Lopez,Denver,9.45,7.232608695652175,2009,9.975,9.827,9.895
1108,Donna Howell,Penn State,9.2,6.001923076923077,2021,0.0,0.0,0.0
1109,Jacqueline Terpak,Temple,9.375,6.209615384615385,2019,9.025,9.025,0.0
1110,Donna Webster,Cornell,9.475,5.626315789473685,2019,0.0,0.0,0.0
1111,Mallory Mizuki,Illinois,9.7,6.705952380952382,2021,9.925,9.718,9.805
1112,Carissa Ludwig,Western Michigan,9.25,5.581818181818181,2019,0.0,0.0,0.0
1113,Valerie Smith,Air Force,9.425,4.045454545454545,2021,9.875,9.549,9.795
1114,Megan Hawkins,UW-La Crosse,9.125,6.613461538461539,2019,9.075,8.675,0.0
1115,Emery Summey,North Carolina,9.55,7.315909090909093,2019,9.85,9.656,9.83
1116,Kailin Foland,North Carolina State,9.55,6.527777777777777,2019,9.875,9.694,9.815
1117,Colby Miller,Ohio State,9.55,6.1454545454545455,2019,9.9,9.578,9.845
1118,Mayson Bentley,Southern Utah,8.25,2.2464285714285714,2021,0.0,0.0,0.0
1119,Bailey Lovett,Arkansas,9.725,6.904861111111111,2019,9.95,9.81,9.91
1120,Carli Orcutt,San Jose State,9.175,4.6818181818181825,2019,9.625,9.294,0.0
1121,Ainsley Prins,Air Force,9.3,6.60625,2021,0.0,0.0,0.0
1122,Cally Nixon,Kentucky,9.75,6.705357142857144,2019,9.875,9.637,9.76
1123,Hannah Matuszak,Winona State,6.2,2.066666666666667,2019,0.0,0.0,0.0
1124,Caileigh Gulotta,William & Mary,7.625,5.058333333333334,2021,0.0,0.0,0.0
1125,Sydney Johnson-Scharpf,Florida,9.775,7.1812499999999995,2019,9.9,9.744,0.0
1126,Grace McCallum,Utah,9.825,7.288541666666666,2022,9.975,9.795,9.925
1127,Frida Esparza,UCLA,9.7,6.727500000000001,2021,9.9,9.73,9.825
1128,Hadley Roberts,Lindenwood,9.35,5.780555555555557,2021,9.9,9.635,9.85
1129,Ariana Castrence,Temple,9.5,7.032692307692309,2019,9.925,9.667,9.87
1130,Sunisa Lee,Auburn,9.65,7.03,2022,10.0,9.874,9.985
1131,Lindsay Chia,Yale,9.5,9.425,2019,9.875,9.625,9.865
1132,Rachel Baumann,Georgia,9.825,6.5515625,2019,9.95,9.732,9.925
1133,Jada Mazury,San Jose State,9.35,8.925,2021,9.875,9.641,9.84
1134,Katarina Derrick,Arkansas,9.6,6.501724137931033,2019,9.85,9.75,9.805
1135,Mikayla Magee,Georgia,9.75,7.390555555555555,2019,9.9,9.708,9.885
1136,Mackenzie Velarde,Winona State,0.0,0.0,2019,0.0,0.0,0.0
1137,Mackenzie Vance,Iowa,9.15,6.253571428571429,2019,9.875,9.715,9.835
1138,Rachel Lewellen,UW-Whitewater,9.125,6.541071428571428,2019,0.0,0.0,0.0
1139,Abby Heiskell,Michigan,9.775,7.235000000000001,2019,9.925,9.792,9.925
1140,Drew Aldridge,North Carolina,9.35,6.65,2019,9.65,9.65,0.0
1141,Makayla Maxwell,Iowa State,9.5,7.16309523809524,2021,9.775,9.467,0.0
1142,Kendal Toy,Yale,9.625,6.8812500000000005,2019,9.875,9.622,9.77
1143,Grace Quinn,California,0.0,0.0,2021,0.0,0.0,0.0
1144,Frances Bidwill,Missouri,9.4,7.570833333333333,2019,0.0,0.0,0.0
1145,Margzetta Frazier,UCLA,9.75,7.0200000000000005,2019,9.925,9.8,9.835
1146,Morgan Hoang,Stanford,9.675,6.9857142857142875,2019,9.825,9.67,0.0
1147,Stephanie Tervort,Southern Utah,9.425,6.653846153846154,2019,0.0,0.0,0.0
1148,Alexis Vasquez,Denver,9.85,7.605,2019,9.975,9.887,9.95
1149,Maddie Quarles,Minnesota,9.525,7.507500000000001,2021,0.0,0.0,0.0
1150,Danielle Malecha,UW-Eau Claire,8.9,8.583333333333334,2019,9.425,8.96,9.095
1151,Maya Bordas,California,9.7,7.0375,2019,9.95,9.758,9.93
1152,Alonna Kratzer,Missouri,9.25,6.441071428571427,2022,0.0,0.0,0.0
1153,Mallory Walerko,UW-Eau Claire,7.25,7.25,2021,0.0,0.0,0.0
1154,Clare Collins,Ball State,9.475,6.694444444444445,2016,0.0,0.0,0.0
1155,Sarah Barron,BYU,9.35,6.282142857142857,2022,0.0,0.0,0.0
1156,Hannah Baddick,New Hampshire,9.55,7.307142857142857,2019,9.9,9.598,9.825
1157,Grace Waguespack,Stanford,9.675,7.299999999999999,2019,9.775,9.7,0.0
1158,Morgan Tong,Central Michigan,9.4,9.4,2019,9.925,9.747,9.895
1159,Maya Fernando,Winona State,8.55,8.0125,2019,0.0,0.0,0.0
1160,Gabrielle Pitt,Ursinus College,8.75,8.75,2019,9.275,8.946,8.88
1161,Amanda Elswick,Arkansas,9.7,7.118518518518519,2019,9.95,9.733,9.92
1162,Sophie Parquet,Springfield College,9.35,6.904166666666666,2022,9.7,9.239,9.235
1163,Jenny Jackson,Centenary College,8.7,6.671590909090909,2018,8.75,8.75,0.0
1164,Lynnzee Brown,Denver,9.55,7.125806451612904,2018,9.95,9.844,9.928
1165,Kyana George,California,9.8,7.001875000000001,2018,9.925,9.753,9.915
1166,Lexi Graber,Alabama,9.75,7.131382978723404,2018,9.95,9.83,9.945
1167,Rachael Flam,Stanford,9.9,7.0137755102040815,2018,9.875,9.525,9.835
1168,Evy Schoepfer,Oklahoma,9.675,7.05337837837838,2018,9.95,9.695,9.865
1169,Kaitlyn Yanish,Oregon State,9.675,7.16764705882353,2018,9.8,9.633,9.795
1170,Lauren Navarro,Stanford,9.875,7.854166666666666,2018,9.925,9.72,9.855
1171,Lea Mitchell,Michigan State,9.575,7.130263157894737,2018,9.925,9.659,9.87
1172,Luisa Blanco,Alabama,9.65,5.862500000000001,2021,10.0,9.889,9.967
1173,Alonza Klopfer,Alabama,9.825,6.993333333333334,2018,9.9,9.804,9.885
1174,Mikaela Meyer,Utah State,9.55,7.619999999999998,2018,0.0,0.0,0.0
1175,Drew Watson,Auburn,9.6,7.188690476190477,2018,9.875,9.694,9.84
1176,Ona Loper,Minnesota,9.725,7.03625,2018,9.925,9.74,9.905
1177,Lexy Ramler,Minnesota,9.8,6.972413793103449,2018,10.0,9.919,9.975
1178,Jenna Swartzentruber,Ohio State,9.65,7.018589743589742,2018,9.925,9.69,9.855
1179,Nina Schank,California,9.625,7.068181818181818,2018,9.775,9.663,0.0
1180,Belle Huang,Rutgers,9.6,7.012142857142856,2018,9.925,9.73,9.9
1181,Anastasia Webb,Oklahoma,9.65,7.122115384615384,2018,10.0,9.86,9.975
1182,Sophia Carter,Arkansas,9.675,7.4906250000000005,2018,9.975,9.781,9.915
1183,Haley Brechwald,Pittsburgh,9.85,7.052586206896552,2018,9.875,9.72,9.835
1184,Payton Bellows,Arizona,9.55,6.2625,2018,9.125,9.125,0.0
1185,Taylor Lawson,Stanford,9.625,7.444047619047621,2018,9.875,9.763,9.835
1186,Alexia Burch,Utah,9.825,7.467241379310345,2018,9.95,9.746,9.9
1187,Lauren Farley,Michigan,9.825,7.707500000000001,2018,9.925,9.778,9.905
1188,Ella Warren,Kentucky,9.625,7.34326923076923,2018,9.85,9.683,9.65
1189,Tatum Bruden,Boise State,9.75,7.425000000000001,2018,9.125,9.125,0.0
1190,Jamie Panchak,UC Davis,9.475,6.690217391304348,2018,9.725,9.489,9.5
1191,Morgan Spence,Western Michigan,9.6,6.889999999999999,2018,9.825,9.607,9.8
1192,Anne Maxim,Michigan State,9.55,6.593243243243243,2018,9.025,9.025,0.0
1193,Isabelle Fox,Alaska,9.55,7.457954545454545,2018,9.85,9.608,9.79
1194,Jada Rondeau,Eastern Michigan,9.55,7.298333333333334,2018,9.95,9.616,9.865
1195,Sarah Shirley,Western Michigan,9.625,7.104166666666667,2018,9.675,9.125,0.0
1196,Haley Pitou,BYU,9.525,6.832258064516129,2018,9.85,9.467,9.39
1197,Kayla Baddeley,UIC,9.65,6.836607142857144,2018,9.85,9.74,9.835
1198,Darby Nelson,Pennsylvania,9.55,6.898333333333333,2018,9.7,9.467,9.63
1199,Geneva Thompson,Washington,9.675,7.297619047619049,2019,9.8,9.384,9.38
1200,Audrey Barber,Maryland,9.675,7.661764705882353,2018,9.925,9.746,9.9
1201,Hannah Nipp,Southern Utah,9.675,7.677272727272728,2018,9.95,9.748,9.905
1202,Ashley Smith,Auburn,9.7,6.998239436619721,2018,0.0,0.0,0.0
1203,Alissa Bonsall,Penn State,9.45,6.856617647058822,2018,9.625,9.483,0.0
1204,Ashley Albrecht,UIC,9.475,6.980172413793103,2018,9.8,9.515,9.655
1205,Kylie Dickson,Alabama,9.45,6.540909090909091,2018,0.0,0.0,0.0
1206,Autumn DeHarde,Utah State,9.675,7.373076923076922,2018,9.925,9.843,9.92
1207,Karrie Thomas,Maryland,9.75,7.557954545454545,2018,9.975,9.703,9.93
1208,Jacey Baldovino,Yale,9.75,7.527,2018,9.925,9.76,9.875
1209,Aleah Leman,Lindenwood,9.25,6.985,2018,0.0,0.0,0.0
1210,Brooke Chesney,Ohio State,9.425,6.855769230769231,2018,0.0,0.0,0.0
1211,Ava Caravela,Pennsylvania,9.5,7.54423076923077,2019,0.0,0.0,0.0
1212,Zoie Schroeder,Northern Illinois,9.575,6.261538461538462,2019,9.9,9.598,9.84
1213,Carly Woodard,Oklahoma,9.55,6.947222222222222,2018,10.0,9.844,9.95
1214,Mia Lord,Northern Illinois,9.725,7.270833333333335,2018,9.9,9.705,9.885
1215,Kendal Poston,UCLA,9.625,7.415,2019,9.9,9.689,9.87
1216,Charlotte Cooperman,Yale,9.625,7.243902439024391,2018,9.825,9.705,9.775
1217,Kailey Gillings,Arkansas,9.85,6.928125000000001,2019,9.575,9.062,0.0
1218,Shelbi Spivey,Seattle Pacific,9.55,7.076923076923076,2018,9.7,9.25,0.0
1219,Tyler Davis,Air Force,9.625,5.5953124999999995,2018,9.8,9.599,9.765
1220,Paige Stuyniski,Texas Woman's,9.825,7.425000000000001,2019,9.85,9.654,9.725
1221,Torri Hutchinson,Nebraska,9.7,6.977884615384615,2018,0.0,0.0,0.0
1222,Sophia Restaino,Pennsylvania,9.45,6.031944444444444,2022,0.0,0.0,0.0
1223,Yolanda Nodarse,West Chester,9.7,7.652272727272727,2018,9.875,9.664,9.835
1224,Lauren Bridgens,Penn State,9.55,6.830714285714286,2018,9.9,9.681,9.86
1225,Kasey Nelson,North Carolina State,9.575,6.5621794871794865,2018,9.85,9.745,9.82
1226,Lauren Guerin,Iowa,9.5,6.6343749999999995,2019,0.0,0.0,0.0
1227,Tia Kiaku,Ball State,9.425,6.670238095238097,2018,9.825,9.662,0.0
1228,Rachel Borden,Illinois,9.6,7.659558823529412,2019,9.875,9.775,9.85
1229,Ellie Beckman,UW-La Crosse,9.375,6.863888888888888,2018,0.0,0.0,0.0
1230,Tristan Brown,Michigan State,9.5,5.6812499999999995,2018,9.7,9.383,9.32
1231,Delaney Garin,Temple,9.675,7.257258064516131,2018,9.9,9.639,9.845
1232,Katie Waldman,William & Mary,9.575,7.081481481481482,2018,9.825,9.554,9.76
1233,Leighton Varnadore,Utah State,9.5,7.428125,2018,9.875,9.74,9.845
1234,Rylie Dewhurst,North Carolina,9.65,5.8076923076923075,2018,9.85,9.5,9.78
1235,Emma Hansen,Brown,9.475,7.5920000000000005,2018,9.775,9.582,9.7
1236,Hannah Cohen,George Washington,9.725,6.890217391304348,2018,9.875,9.734,9.865
1237,Clare Hampford,New Hampshire,9.575,7.258333333333334,2018,9.775,9.083,0.0
1238,Lauren Diggan,New Hampshire,9.325,6.5328125,2018,0.0,0.0,0.0
1239,Natalie Morton,Denver,9.6,7.133653846153846,2021,0.0,0.0,0.0
1240,Monica Servidio,Temple,9.65,7.191666666666666,2018,9.9,9.618,9.85
1241,Jordan Peloquin,Southern Conn.,9.55,6.766666666666667,2019,9.85,9.5,9.785
1242,Lynne Jad,Air Force,9.45,6.370588235294117,2018,9.8,9.556,9.7
1243,Tori Edwards,Temple,9.525,6.603703703703704,2018,9.8,9.438,0.0
1244,Anna Warhol,George Washington,9.4,5.815277777777777,2018,0.0,0.0,0.0
1245,Molly Jozwiakowski,Southern Utah,9.45,4.580555555555555,2018,0.0,0.0,0.0
1246,Jordan Boogerd,Lindenwood,9.525,7.311363636363637,2018,0.0,0.0,0.0
1247,Samantha Gallet,S.E. Missouri,9.45,6.248529411764705,2018,9.5,9.2,0.0
1248,Gabrielle Kistner,Bridgeport,9.375,7.5769230769230775,2018,9.8,9.414,9.745
1249,McKenna Appleton,North Carolina,9.525,6.020833333333333,2019,9.7,9.7,0.0
1250,Lindsey Bates,S.E. Missouri,9.425,6.571551724137931,2018,9.8,9.375,9.35
1251,Madison Kampschroeder,Iowa,9.5,6.777777777777779,2018,9.55,9.233,0.0
1252,Olivia Norman,George Washington,9.45,5.810416666666668,2018,0.0,0.0,0.0
1253,Cameo Stapleton,Air Force,9.5,7.151315789473684,2019,9.775,9.602,9.71
1254,Michaela Phillips,Alaska,9.4,6.405000000000001,2018,9.75,9.125,9.19
1255,Cortney Bezold,Eastern Michigan,9.5,6.272619047619047,2018,0.0,0.0,0.0
1256,Kyla Gamble,Towson,9.525,6.56842105263158,2018,0.0,0.0,0.0
1257,Kelsey Boychuk,Iowa State,9.4,7.175999999999999,2019,9.875,9.561,9.82
1258,Katelyn Garay,Sacramento State,9.35,6.827777777777778,2018,0.0,0.0,0.0
1259,Jordyn Mannino,Pennsylvania,9.475,6.704411764705881,2018,0.0,0.0,0.0
1260,Kylee Black,Ithaca College,9.525,7.300000000000001,2019,9.6,9.295,0.0
1261,Danica Abanto,Ohio State,9.6,5.800000000000001,2019,9.85,9.519,9.685
1262,Kylie Reese,Seattle Pacific,9.2,6.781,2018,9.425,8.865,0.0
1263,Chloe Camello,Air Force,8.775,6.39375,2018,0.0,0.0,0.0
1264,Jada Glenn,Auburn,9.6,6.415909090909092,2018,0.0,0.0,0.0
1265,Mia Sundstrom,Denver,9.65,6.283333333333332,2018,9.925,9.646,9.87
1266,Amy Shen,Cornell,9.6,6.524418604651164,2018,9.85,9.708,9.785
1267,Alyssa Firth,Yale,9.3,6.244444444444444,2018,9.55,9.325,0.0
1268,Emily Balasco,Southern Conn.,9.15,6.091666666666666,2018,9.75,9.55,9.69
1269,Jenna Zakala,Southern Conn.,9.175,6.653125000000001,2018,0.0,0.0,0.0
1270,Alexis Griffin,Ithaca College,8.9,6.9142857142857155,2018,0.0,0.0,0.0
1271,Emma Schulz,Cortland State,9.45,7.033333333333333,2018,9.825,9.539,9.78
1272,Hayden Davidson,Brockport,9.25,7.970000000000001,2018,0.0,0.0,0.0
1273,Courtney Christoforo,Ithaca College,8.45,6.093749999999999,2018,0.0,0.0,0.0
1274,Lauren Hansen,Ithaca College,8.525,6.079347826086957,2018,0.0,0.0,0.0
1275,Catherine Karpova,George Washington,9.5,7.352272727272728,2018,9.625,9.625,0.0
1276,Michelle Waldron,West Virginia,9.25,6.818055555555556,2018,0.0,0.0,0.0
1277,Erin Castle,Iowa,9.425,6.918548387096775,2019,9.825,9.54,0.0
1278,Breghan Kiloran,UW-La Crosse,9.15,6.516071428571428,2018,0.0,0.0,0.0
1279,Faith Sersland,UW-La Crosse,8.95,6.154411764705883,2018,0.0,0.0,0.0
1280,Ashley Benes,UW-Eau Claire,8.625,6.21875,2018,0.0,0.0,0.0
1281,Shadae Boone,UW-Stout,9.25,2.165,2018,9.275,9.008,0.0
1282,McKenna Zimmermann,Seattle Pacific,9.55,7.122222222222221,2018,9.825,9.463,9.74
1283,Catherine Rogers,Stanford,9.7,7.085000000000001,2018,0.0,0.0,0.0
1284,Savannah Kooyman,UCLA,9.6,5.757954545454545,2018,9.6,9.6,0.0
1285,Lauren Wong,Cornell,9.55,6.517567567567568,2015,9.75,9.75,0.0
1286,Chloe Vitoff,George Washington,9.475,7.539583333333333,2019,0.0,0.0,0.0
1287,Courtnee Marquez,Sacramento State,9.5,6.779411764705882,2019,9.6,9.15,0.0
1288,Jordyn Brent,Sacramento State,9.575,6.684375,2018,9.8,9.373,9.59
1289,Avery Bennett,BYU,9.625,6.41875,2018,0.0,0.0,0.0
1290,Gabrielle Adams,S.E. Missouri,9.575,6.971296296296296,2018,9.625,9.142,9.385
1291,Maya Tran,S.E. Missouri,9.55,6.585714285714285,2019,8.875,8.875,0.0
