,Name,School,L10_High_BB,L10_Ave_BB,Freshman,NCAA_High_BB,NCAA_Ave_BB,BB_nqs,BB_delta
1846,Kaitlyn Holley,Texas Woman's,8.9,6.399137931034484,2016,0.0,0.0,0.0,-8.9
1847,Mary Jacobsen,Oregon State,9.625,6.98888888888889,2016,0.0,0.0,0.0,-9.625
1848,Rachael Underwood,Western Michigan,9.525,7.479166666666667,2016,9.9,9.696,9.87,0.375
1849,Cassidy Jung,Brown,9.15,6.265625,2016,9.85,9.421,9.795,0.7
1850,Julia Beyer,Bowling Green,9.475,6.46388888888889,2017,9.8,9.566,9.775,0.325
1851,Kiya Bjorge,UW-Eau Claire,9.225,6.2796875,2016,9.625,8.921,9.45,0.4
1852,Thomara Powell-Brown,Bridgeport,9.225,6.116666666666666,2016,0.0,0.0,0.0,-9.225
1853,Carly Clark,Eastern Michigan,9.375,6.7897058823529415,2018,9.8,9.8,0.0,0.425
1854,Meghan Webb,Hamline,9.45,6.421428571428572,2016,9.75,9.297,9.635,0.3
1855,Candis Kowalik,Brockport,9.45,6.738043478260869,2016,9.85,9.6,9.775,0.4
1856,Lauren Marshall,UW-Whitewater,9.4,6.993478260869564,2017,9.3,9.25,0.0,-0.1
1857,Charli Spivey,Pittsburgh,9.425,6.140000000000001,2017,9.625,9.625,0.0,0.2
1858,Nuriya Mack,Kent State,9.55,5.6308823529411764,2018,9.775,8.963,0.0,0.225
1859,Julia Green,Brown,9.575,5.703125,2017,9.8,9.492,9.745,0.225
1860,Malia Mackey,Cornell,9.65,7.425000000000002,2016,9.8,9.445,9.78,0.15
1861,Shynelle Agaran,Maryland,9.6,6.568181818181819,2016,9.875,9.699,9.84,0.275
1862,Roxanne Trachtenberg,Yale,9.45,7.505769230769231,2016,9.775,9.582,9.65,0.325
1863,Gianna Plaksa,Central Michigan,9.525,6.0390625,2016,9.9,9.583,9.81,0.375
1864,Aaliyah Kerr,William & Mary,8.9,5.425000000000001,2016,9.825,9.334,9.675,0.925
1865,Justine Callis,Arizona State,9.5,7.029761904761905,2016,9.925,9.711,9.885,0.425
1866,Victoria Gery,Ithaca College,9.1,5.7625,2016,0.0,0.0,0.0,-9.1
1867,Alberta Massey,Pennsylvania,9.4,7.0357142857142865,2016,0.0,0.0,0.0,-9.4
1868,Erika Houser,Bowling Green,9.1,6.438888888888888,2016,0.0,0.0,0.0,-9.1
1869,Amy Thomas,Ithaca College,9.1,6.283333333333332,2017,0.0,0.0,0.0,-9.1
1870,Miranda Murphy,Rhode Island College,8.5,6.236111111111111,2016,9.6,8.942,9.345,1.1
1871,Kaylee Cole,Stanford,9.75,6.782608695652174,2017,9.875,9.645,9.82,0.125
1872,Alex Marks,Oklahoma,9.65,9.27,2016,0.0,0.0,0.0,-9.65
1873,Ava Verdeflor,Penn State,9.7,7.473684210526314,2018,9.875,9.636,9.815,0.175
1874,Rachel Ley,Rutgers,9.375,6.04423076923077,2018,0.0,0.0,0.0,-9.375
1875,Eileen Imbus,Arizona State,9.625,6.8657407407407405,2016,0.0,0.0,0.0,-9.625
1876,Savanna Maradiaga,BYU,9.475,7.273809523809525,2016,9.825,9.125,8.985,0.35
1877,Jiang Braley,Southern Utah,9.35,6.541176470588235,2019,0.0,0.0,0.0,-9.35
1878,Kiarra Alleyne,Yale,9.7,6.588541666666667,2016,9.775,9.506,9.755,0.075
1879,Marissa Piper,Brockport,9.35,5.945833333333334,2016,8.525,8.512,0.0,-0.825
1880,Mackenzie Packer,Centenary College,8.85,5.2124999999999995,2016,0.0,0.0,0.0,-8.85
1881,Brooke Terry,UW-Stout,9.425,7.197916666666666,2017,9.775,9.353,9.72,0.35
1882,Rachel Hasting,UW-Stout,8.525,4.442857142857143,2016,0.0,0.0,0.0,-8.525
1883,Madison Dickson,Texas Woman's,9.2,5.08,2016,9.8,9.423,9.72,0.6
1884,Sabrina Schwab,Utah,9.525,7.362500000000001,2016,9.8,9.775,0.0,0.275
1885,Alaina Kwan,Kentucky,9.625,6.565909090909092,2017,9.85,9.492,9.695,0.225
1886,Roxanna Agah,UC Davis,9.425,5.4925,2018,0.0,0.0,0.0,-9.425
1887,Camille Johnson,UC Davis,9.6,6.931944444444444,2018,0.0,0.0,0.0,-9.6
1888,Brielle Nguyen,Illinois,9.6,7.689583333333334,2016,9.9,9.79,9.9,0.3
1889,Jessica Wang,Yale,9.675,7.710416666666667,2016,9.875,9.56,9.82,0.2
1890,Mariana Murphy,Air Force,9.45,7.701785714285713,2016,9.85,9.498,9.795,0.4
1891,Dare Maxwell,Stanford,9.575,7.865384615384615,2016,0.0,0.0,0.0,-9.575
1892,Kelli Chung,Nebraska,9.45,6.53125,2019,0.0,0.0,0.0,-9.45
1893,Lindsay Riggs,Cortland State,9.425,8.515,2016,9.55,8.925,9.45,0.125
1894,Stephanie Relova,San Jose State,9.475,6.828571428571429,2017,9.875,9.618,9.835,0.4
1895,Danielle Spencer-Bearham,Arizona,9.375,3.377777777777778,2016,9.7,9.7,0.0,0.325
1896,Analise Howard,Air Force,9.625,6.24375,2017,9.925,9.631,9.845,0.3
1897,Sofie Seilnacht,California,9.7,7.532499999999999,2016,9.95,9.75,9.915,0.25
1898,Haley Lyons,Ithaca College,9.2,7.199999999999999,2016,9.6,9.068,9.41,0.4
1899,Taylor Churchill,Rhode Island College,9.0,5.520833333333334,2018,0.0,0.0,0.0,-9.0
1900,Nicole Hoffman,Stanford,9.5,6.6342105263157904,2016,9.825,9.289,9.47,0.325
1901,Morgan Hagenbuch,Brown,9.35,6.525,2016,9.65,9.337,9.545,0.3
1902,Christina Luniewicz,Cornell,9.325,6.618103448275862,2017,9.7,8.708,0.0,0.375
1903,Gabrielle Hechtman,Brown,8.725,5.828571428571429,2016,9.275,9.275,0.0,0.55
1904,Tiffany Coleman,Southern Conn.,8.5,8.129999999999999,2016,9.45,8.721,8.575,0.95
1905,Gina Guarnieri,UW-Stout,8.625,7.8100000000000005,2016,0.0,0.0,0.0,-8.625
1906,Nicole Swirbalus,Pennsylvania,9.4,7.03125,2016,9.875,9.511,9.815,0.475
1907,Lisa O'Donnell,UW-Whitewater,9.35,7.198076923076924,2016,9.75,9.3,9.68,0.4
1908,Kayla Rose,Bowling Green,9.425,6.003125,2016,0.0,0.0,0.0,-9.425
1909,Jessica Jones,Penn State,9.6,6.877586206896551,2016,9.875,9.545,0.0,0.275
1910,Sydney Audet,Eastern Michigan,9.35,6.178571428571429,2017,0.0,0.0,0.0,-9.35
1911,Anna Martucci,Northern Illinois,9.475,6.405952380952381,2016,9.85,9.506,9.795,0.375
1912,Katie Jennings,Western Michigan,9.0,5.9833333333333325,2016,0.0,0.0,0.0,-9.0
1913,Rachel Creagh,Bowling Green,9.475,6.777272727272727,2016,0.0,0.0,0.0,-9.475
1914,Miranda Saathoff,Winona State,9.25,6.228000000000001,2016,9.475,9.031,9.36,0.225
1915,Dara Williams,Kent State,9.575,5.829166666666667,2016,0.0,0.0,0.0,-9.575
1916,Sarah Pollman,Illinois State,9.05,8.595,2016,0.0,0.0,0.0,-9.05
1917,Allison Jahns,UW-La Crosse,9.325,7.093749999999999,2016,0.0,0.0,0.0,-9.325
1918,Kelsey Ranneklev,Hamline,9.0,6.908333333333333,2016,8.625,8.408,0.0,-0.375
1919,Alyssa Quinlan,Kent State,9.6,7.215909090909092,2017,9.875,9.74,9.78,0.275
1920,Kelsy Kurfirst,Cornell,9.125,6.175000000000001,2016,0.0,0.0,0.0,-9.125
1921,Abby Ostrovsky,UW-La Crosse,9.225,6.21195652173913,2016,0.0,0.0,0.0,-9.225
1922,Brittani Lehmen,UW-Stout,8.95,6.168749999999999,2016,9.1,8.625,0.0,0.15
1923,Megan Hultgren,Eastern Michigan,9.65,6.69765625,2016,9.875,9.681,9.835,0.225
1924,Paige Nicholas,Northern Illinois,9.525,6.460416666666667,2016,9.775,9.395,9.635,0.25
1925,Madison Ward,Utah State,9.5,6.861111111111111,2016,9.9,9.529,9.79,0.4
1926,Hannah Norman,Winona State,9.4,5.881481481481481,2017,0.0,0.0,0.0,-9.4
1927,A'Miracal Phillips,Auburn,9.3,7.290384615384616,2016,0.0,0.0,0.0,-9.3
1928,Kensleigh Owens,Pittsburgh,9.6,6.891071428571428,2016,0.0,0.0,0.0,-9.6
1929,Megan McClelland,Maryland,9.6,6.75,2016,9.75,9.47,9.605,0.15
1930,Morgan Colee,Texas Woman's,9.45,6.939473684210526,2018,0.0,0.0,0.0,-9.45
1931,Paris Phillips,North Carolina State,9.325,6.771874999999999,2016,9.8,9.461,9.465,0.475
1932,Meagan Oscar,Pittsburgh,9.05,7.001,2016,0.0,0.0,0.0,-9.05
1933,Katie Webber,William & Mary,9.0,6.421551724137931,2016,8.425,8.425,0.0,-0.575
1934,Kayleen Burns,Brockport,9.275,6.05,2016,9.4,9.4,0.0,0.125
1935,Drew Hendershot,Michigan State,9.225,7.158593749999999,2016,0.0,0.0,0.0,-9.225
1936,Allyson Bell,S.E. Missouri,9.075,6.807142857142858,2016,9.725,9.285,9.67,0.65
1937,Alexa Swenn,UW-Oshkosh,9.15,6.165909090909091,2016,0.0,0.0,0.0,-9.15
1938,Lydia Davis,North Carolina,9.175,5.5,2017,0.0,0.0,0.0,-9.175
1939,Jaquie Tun,West Virginia,9.75,7.083620689655174,2016,9.9,9.819,0.0,0.15
1940,Eriel Santagado,Rutgers,9.7,7.298333333333334,2016,9.8,9.431,9.645,0.1
1941,Caroline Moore,Pennsylvania,9.45,6.927631578947369,2016,9.875,9.633,9.85,0.425
1942,Clare Mascia,UW-Eau Claire,9.375,6.795833333333333,2016,9.75,9.049,9.63,0.375
1943,Sydney Hogan,Iowa,9.625,7.129629629629629,2018,9.85,9.612,9.78,0.225
1944,Bailey Fitzpatrick,UW-Whitewater,9.275,7.250000000000001,2016,9.0,9.0,0.0,-0.275
1945,Mary Korlin-Downs,Minnesota,9.725,5.748214285714286,2018,9.975,9.765,9.925,0.25
1946,Destiny Patrick,UW-Whitewater,8.75,6.277631578947368,2016,0.0,0.0,0.0,-8.75
1947,Madison Reiter,UW-Oshkosh,9.175,8.5,2016,0.0,0.0,0.0,-9.175
1948,Natalie Koehler,Winona State,9.55,7.0289473684210515,2016,9.65,9.154,9.56,0.1
1949,Olivia Vincent,S.E. Missouri,8.65,8.355,2016,0.0,0.0,0.0,-8.65
1950,Skyler Memmel,Central Michigan,9.625,7.136290322580645,2016,9.9,9.716,9.85,0.275
1951,Jordan Ehde,UW-Eau Claire,9.325,6.663461538461539,2016,9.6,8.694,8.795,0.275
1952,Brittney Ranti,Towson,7.65,4.95,2016,9.75,9.486,9.59,2.1
1953,Madison Hargrave,North Carolina,9.45,6.260937500000001,2017,0.0,0.0,0.0,-9.45
1954,Jamie Kogut,Brockport,8.55,7.985000000000001,2017,0.0,0.0,0.0,-8.55
1955,Carolyn Nichols,Ithaca College,8.55,5.321428571428571,2016,8.05,8.05,0.0,-0.5
1956,Maggie Verrette,Ithaca College,8.3,6.179545454545455,2016,0.0,0.0,0.0,-8.3
1957,Amanda Cioli,Ithaca College,8.25,4.003125,2016,0.0,0.0,0.0,-8.25
1958,Madison Dwyer,William & Mary,9.25,5.365625,2016,9.8,9.516,9.755,0.55
1959,Jessica Clemens,Springfield College,9.0,8.475,2016,9.775,9.195,9.7,0.775
1960,Kendra Bushart,Brockport,9.2,6.370454545454545,2016,9.675,9.281,9.54,0.475
1961,Alexis Frankowski,Brockport,9.425,6.005263157894737,2019,9.7,9.306,9.47,0.275
1962,Aubree Rosa,Kentucky,9.625,7.167647058823529,2016,9.75,9.515,0.0,0.125
1963,Taya Yelton,Cortland State,8.75,4.225,2016,0.0,0.0,0.0,-8.75
1964,Riley Hill,Air Force,8.95,6.334375,2016,9.85,9.501,9.785,0.9
1965,Kaitlyn Schou,Denver,9.65,7.854166666666667,2016,9.95,9.846,9.942,0.3
1966,Brianna Barrett,Illinois State,9.325,6.897222222222222,2016,9.325,9.087,0.0,0.0
1967,McKinzie Jones,S.E. Missouri,9.475,7.291666666666667,2016,9.85,9.602,9.825,0.375
1968,Malory Rose,Washington,9.575,7.43,2016,9.925,9.758,9.89,0.35
1969,Abby Helmke,UW-Whitewater,8.85,8.49375,2018,9.7,9.312,9.52,0.85
1970,Emily Basara,Northern Illinois,9.5,5.960714285714285,2018,0.0,0.0,0.0,-9.5
1971,Brittini Chappell,Michigan State,9.525,6.558928571428571,2017,0.0,0.0,0.0,-9.525
1972,Rachel Cutler,Minnesota,9.775,6.586718749999999,2016,9.825,9.542,9.76,0.05
1973,Janelle Kopa,UW-La Crosse,9.2,6.433333333333335,2016,0.0,0.0,0.0,-9.2
1974,Lauren DeMeno,Bowling Green,9.425,6.94404761904762,2016,9.825,9.475,9.75,0.4
1975,Erin Tucker,Towson,9.4,6.6968749999999995,2016,9.725,9.415,0.0,0.325
1976,Caitlyn McBride,Ithaca College,8.05,6.2666666666666675,2016,0.0,0.0,0.0,-8.05
1977,Jillian Falduto,Ursinus College,7.975,5.625,2016,0.0,0.0,0.0,-7.975
1978,Kylyn Dawkins,Southern Conn.,9.125,6.385,2016,9.7,9.366,9.665,0.575
1979,Madison Howell,Ball State,9.55,6.963235294117647,2016,9.75,8.983,0.0,0.2
1980,Ellie Pascoe-Long,San Jose State,9.2,9.05625,2016,9.825,9.812,0.0,0.625
1981,Alex Lacey,Ursinus College,9.125,9.125,2018,9.425,8.905,0.0,0.3
1982,Jessie Bastardi,Penn State,8.875,8.495,2019,9.925,9.783,9.86,1.05
1983,Emily Loughery,West Chester,9.625,5.235,2016,9.8,9.44,9.695,0.175
1984,Anna Cho,Winona State,7.75,6.859999999999999,2016,0.0,0.0,0.0,-7.75
1985,Aspen Hattley,Centenary College,7.9,7.683333333333333,2016,0.0,0.0,0.0,-7.9
1986,Natalie Scates,Centenary College,7.05,4.533333333333333,2017,0.0,0.0,0.0,-7.05
1987,Chelsea Gray,UW-Stout,8.775,7.375,2016,9.675,9.076,9.46,0.9
1988,Elizabeth Sander,Centenary College,8.575,4.2875,2016,9.725,9.381,9.61,1.15
1989,Marielle Mitchell,BYU,9.525,3.9979166666666663,2017,0.0,0.0,0.0,-9.525
1990,Melissa Doucette,Alaska,9.3,9.174999999999999,2011,9.725,9.237,9.515,0.425
1991,Houry Gebeshian,Iowa,9.575,9.575,2009,9.95,9.61,9.865,0.375
1992,Cortni Baker,Towson,9.6,7.338636363636363,2016,8.9,8.9,0.0,-0.7
1993,Amanda Malo,Gustavus Adolphus,9.05,6.6111111111111125,2016,9.45,8.673,9.215,0.4
1994,Brittany Gutzkow,UW-La Crosse,8.725,6.145,2019,0.0,0.0,0.0,-8.725
1995,Samantha Henry,Cornell,9.375,3.6701612903225813,2017,9.85,9.585,9.81,0.475
1996,Jordan Ehde,UW-Eau Claire,9.325,6.663461538461539,2016,9.6,8.694,8.795,0.275
1997,Leah Heilig,Gustavus Adolphus,9.15,4.852777777777778,2017,8.3,8.3,0.0,-0.85
1998,Megan Fayler,UW-Eau Claire,9.125,3.55625,2017,0.0,0.0,0.0,-9.125
1999,Cydney Kone,Sacramento State,8.775,8.433333333333334,2018,0.0,0.0,0.0,-8.775
2000,Michelle Shalit,San Jose State,9.2,8.775,2017,9.825,9.518,9.725,0.625
2001,Amanda Bertorello,Maryland,9.425,5.697222222222223,2016,9.75,9.625,9.6,0.325
2002,Emma Engler,Auburn,9.55,6.996428571428571,2016,9.9,9.515,9.79,0.35
2003,MacKenzie Nicholson,UW-Stout,9.225,6.5765625,2017,9.375,8.863,9.15,0.15
2004,Bailey Finin,UW-Oshkosh,8.45,5.583333333333334,2016,9.625,8.887,9.26,1.175
2005,Madison Preston,UCLA,9.8,7.071428571428571,2016,9.775,9.775,0.0,-0.025
2006,Clair Kaji,Iowa,8.8,8.625,2017,9.95,9.791,9.93,1.15
2007,Carly Pratt,Sacramento State,9.375,8.7,2016,9.775,9.131,0.0,0.4
2008,Jenna Cashmore,Texas Woman's,9.425,5.756944444444445,2016,9.8,9.8,0.0,0.375
2009,Sarah Finnegan,LSU,9.8,7.235,2016,10.0,9.875,9.975,0.2
2010,Mikailla Northern,UIC,9.55,6.570833333333334,2016,9.825,9.631,9.8,0.275
2011,Kasey Janowicz,Central Michigan,9.6,7.189285714285715,2016,9.9,9.638,9.845,0.3
2012,Allison Broad,UIC,8.65,7.800000000000001,2016,0.0,0.0,0.0,-8.65
2013,Natalie Rainbolt,Utah State,9.575,6.788157894736841,2016,9.875,9.575,9.68,0.3
2014,Mackinzie Kane,Arizona,8.8,8.8,2019,0.0,0.0,0.0,-8.8
2015,Trinity Thomas,Florida,9.65,7.658333333333332,2019,10.0,9.862,9.975,0.35
2016,Megan Schweihofer,Nebraska,9.65,7.48046875,2016,9.925,9.734,9.89,0.275
2017,Darby Slater,Hamline,7.775,7.775,2016,9.4,8.863,9.17,1.625
2018,Emily Luers,Air Force,8.925,6.139285714285714,2017,9.875,9.653,9.82,0.95
2019,Nicole Lehrmann,Oklahoma,9.725,7.216304347826085,2016,9.95,9.804,9.928,0.225
2020,Kara Jones,UC Davis,9.525,7.092857142857143,2016,9.875,9.509,9.82,0.35
2021,Ali Berry,UW-La Crosse,9.125,8.675,2012,9.6,9.2,9.51,0.475
2022,Rita Koenigbauer,Air Force,9.1,8.837499999999999,2017,9.775,9.375,9.65,0.675
2023,Haylie Hendrickson,Arizona,9.45,6.930434782608695,2017,9.875,9.737,9.86,0.425
2024,Maddie Desch,Alabama,9.3,9.3,2017,9.9,9.72,9.865,0.6
2025,Kelly Johnston,Winona State,9.05,9.05,2017,9.75,9.338,9.695,0.7
2026,Sabrina Gill,Oregon State,0.0,0.0,2017,9.9,9.758,9.88,9.9
2027,Hailee Hoffman,Stanford,9.325,5.7875000000000005,2017,0.0,0.0,0.0,-9.325
2028,Quinn Skrupa,Central Michigan,7.4,7.4,2022,9.85,9.669,9.77,2.45
2029,Katlyn Turek,UW-Whitewater,9.225,5.166666666666666,2017,0.0,0.0,0.0,-9.225
2030,Kylee Gauna,Seattle Pacific,9.4,6.947500000000001,2017,0.0,0.0,0.0,-9.4
2031,Kaitlin Deguzman,Kentucky,9.6,6.893749999999999,2021,9.8,9.788,0.0,0.2
2032,Alyona Shchennikova,LSU,9.725,6.102777777777778,2021,9.925,9.796,9.855,0.2
2033,Andavea Alexander,Lindenwood,9.25,8.75625,2016,9.875,9.688,9.82,0.625
2034,Christina Desiderio,LSU,9.725,7.244444444444445,2018,9.95,9.816,9.915,0.225
2035,Erica Roth,Brockport,9.075,4.1625,2016,9.8,8.997,9.645,0.725
2036,Lacy Dagen,Florida,9.8,6.716176470588235,2017,9.9,9.561,9.865,0.1
2037,Reese Mcclure,Maryland,7.95,7.95,2021,9.925,9.664,9.87,1.975
2038,McKenna Kelley,LSU,9.625,6.75625,2016,9.85,9.725,0.0,0.225
2039,Sydney Townsend,Southern Utah,9.4,7.034210526315789,2014,9.825,9.482,9.74,0.425
2040,Kirsten Peterman,Maryland,9.0,9.0,2017,9.825,9.638,9.81,0.825
2041,Jamie DeCicco,North Carolina,7.75,7.325,2018,9.9,9.633,9.835,2.15
2042,Morgan Hunker,Pennsylvania,9.6,6.987500000000002,2016,0.0,0.0,0.0,-9.6
2043,Alexis DaFonseca,Rhode Island College,7.45,7.45,2016,9.1,8.47,0.0,1.65
2044,Kate Voracek,UW-Stout,7.6,7.191666666666666,2016,9.25,8.639,8.655,1.65
2045,Sydney Snead,Georgia,9.75,7.282407407407408,2016,9.925,9.834,9.907,0.175
2046,Jessica Ling,Michigan State,9.4,6.23125,2016,0.0,0.0,0.0,-9.4
2047,Taylor Henderson,George Washington,8.15,8.15,2011,0.0,0.0,0.0,-8.15
2048,Morgan Fridey,Temple,9.35,6.604629629629629,2018,9.15,9.15,0.0,-0.2
2049,Taylor Keough,Brockport,9.35,6.509375,2016,9.75,9.14,9.63,0.4
2050,Selena Ung,Minnesota,9.475,7.451,2016,9.85,9.62,9.81,0.375
2051,Rachel Filipski,Cortland State,9.5,7.121153846153845,2016,9.475,8.754,8.94,-0.025
2052,Hailey Burleson,Washington,9.525,6.816666666666669,2015,9.925,9.789,9.915,0.4
2053,Taylor Laymon,Pittsburgh,9.4,7.389999999999999,2015,9.875,9.403,9.74,0.475
2054,Robyn Bernard,West Virginia,9.575,7.422727272727273,2015,9.5,9.375,0.0,-0.075
2055,Brooke Timko,Kent State,9.575,7.263333333333333,2015,9.85,9.555,9.785,0.275
2056,Macey Hilliker,Central Michigan,9.35,6.6875,2015,9.825,9.585,9.755,0.475
2057,Alyssa Ito,UC Davis,9.475,7.643749999999999,2018,9.9,9.642,9.845,0.425
2058,McKenna Stanley,S.E. Missouri,9.2,6.973333333333334,2015,9.75,9.122,9.675,0.55
2059,Brooke Young,San Jose State,9.4,6.557142857142857,2016,8.75,8.75,0.0,-0.65
2060,Rebecca Cuppy,Illinois,9.425,7.423863636363636,2016,0.0,0.0,0.0,-9.425
2061,Macey Roberts,Maryland,9.475,7.079545454545454,2016,9.775,9.567,0.0,0.3
2062,Karen Gonzalez,Southern Utah,9.525,7.165,2016,9.95,9.589,9.825,0.425
2063,Tyra McKellar,Towson,9.575,7.623076923076924,2015,9.85,9.706,9.835,0.275
2064,Arianna Robinson,California,9.575,6.635294117647058,2015,0.0,0.0,0.0,-9.575
2065,Shireen Khamedoost,Oregon State,9.5,7.320192307692308,2015,0.0,0.0,0.0,-9.5
2066,Lauren Wilson,UW-La Crosse,9.3,6.246875,2015,9.525,9.525,0.0,0.225
2067,Joy Gage,Cornell,9.45,7.165909090909092,2015,9.85,9.542,9.785,0.4
2068,Cidney Robinson,Utah State,9.4,7.226666666666666,2015,0.0,0.0,0.0,-9.4
2069,Taryn Fitzgerald,Stanford,9.55,6.466,2016,9.85,9.685,9.84,0.3
2070,Chelsea Grimison,Air Force,9.45,7.234375,2016,9.775,9.309,9.69,0.325
2071,Kyra Levi,Pennsylvania,9.175,6.583928571428571,2015,9.775,9.494,9.735,0.6
2072,Courtney Middelkoop,Iowa State,9.275,6.94,2015,0.0,0.0,0.0,-9.275
2073,Kate Mierow,UW-Whitewater,9.35,6.98125,2015,9.775,9.418,9.675,0.425
2074,Katie Snyder,UIC,9.225,5.851562499999999,2015,9.7,9.433,0.0,0.475
2075,Lewa Evans,UW-Whitewater,9.425,6.819791666666668,2015,9.45,9.023,9.345,0.025
2076,Kira Hoy,Western Michigan,9.5,7.59375,2015,9.9,9.475,9.815,0.4
2077,Claire Ryan,Brown,9.425,6.661666666666666,2015,9.725,9.501,9.715,0.3
2078,Jillian Hacker,Ball State,9.05,6.943181818181818,2015,0.0,0.0,0.0,-9.05
2079,Emily Ramberg,Alaska,9.375,6.9053571428571425,2015,9.825,9.445,9.56,0.45
2080,Kayla Kennedy,Temple,9.3,6.761250000000002,2016,9.725,9.227,9.44,0.425
2081,Jordan Clark,S.E. Missouri,8.95,6.3999999999999995,2015,0.0,0.0,0.0,-8.95
2082,Aubrie Purtell,Northern Illinois,8.575,5.420833333333333,2018,0.0,0.0,0.0,-8.575
2083,Kelsey Campbell,Bridgeport,9.375,6.971250000000001,2015,9.85,9.612,9.8,0.475
2084,Victoria Ortiz,Arizona,9.575,6.7890625,2015,9.925,9.617,9.86,0.35
2085,Baylee Bell,Ball State,9.7,7.196590909090909,2015,9.9,9.693,9.865,0.2
2086,Grace Williams,Nebraska,9.85,7.396590909090909,2015,9.95,9.8,9.93,0.1
2087,Erin Macadaeg,LSU,9.8,7.6173913043478265,2015,9.95,9.807,9.933,0.15
2088,Taylor Harrison,Ohio State,9.575,7.111029411764704,2015,9.9,9.751,9.885,0.325
2089,Kari Lee,Utah,9.9,7.689062500000002,2015,9.975,9.825,9.925,0.075
2090,Danielle Breen,Nebraska,9.65,7.2064814814814815,2015,9.95,9.8,9.915,0.3
2091,Paige Zaziski,Arkansas,9.625,7.596323529411766,2015,9.9,9.801,9.882,0.275
2092,Kaitlynn Hedelund,North Carolina,9.625,7.004761904761906,2015,9.875,9.649,9.83,0.25
2093,Joslyn Goings,Washington,9.65,7.159090909090909,2015,9.925,9.766,9.915,0.275
2094,Maddy Stover,Utah,9.75,7.981999999999999,2015,9.975,9.816,9.91,0.225
2095,Ericha Fassbender,Florida,9.6,7.449999999999999,2015,9.9,9.789,9.89,0.3
2096,Tiffani Lewis,Utah,9.675,6.664473684210526,2015,0.0,0.0,0.0,-9.675
2097,Brianna Brown,Michigan,9.625,6.0375,2015,9.95,9.802,9.905,0.325
2098,Alex McMurtry,Florida,9.75,6.979999999999999,2015,10.0,9.841,9.955,0.25
2099,Abbie Epperson,Maryland,9.625,7.432499999999999,2015,9.85,9.607,9.835,0.225
2100,Jordyn Penny,Ball State,9.5,7.418333333333333,2015,9.875,9.663,9.835,0.375
2101,Emily Liddle,Washington,9.7,7.029166666666667,2015,8.3,8.3,0.0,-1.4
2102,Sydney Waltz,Kentucky,9.65,7.408653846153845,2015,9.925,9.73,9.845,0.275
2103,Jillian Winstanley,George Washington,9.6,7.182142857142857,2015,9.925,9.731,9.9,0.325
2104,Kamerin Moore,Nebraska,9.725,6.65357142857143,2015,0.0,0.0,0.0,-9.725
2105,Alexis Mattern,Ohio State,9.6,7.268750000000002,2015,9.825,9.57,9.81,0.225
2106,Mackenzie Brannan,Alabama,9.6,7.005882352941177,2015,9.9,9.817,9.835,0.3
2107,Makenzie Anderson,Arkansas,9.6,6.681999999999999,2016,9.2,9.2,0.0,-0.4
2108,Lauren Rice,Sacramento State,9.6,6.3828125,2015,9.875,9.598,9.845,0.275
2109,Lia Breeden,New Hampshire,9.525,7.247916666666666,2015,9.9,9.732,9.855,0.375
2110,Julia Schwartz,Eastern Michigan,9.625,7.017307692307692,2015,9.575,9.55,0.0,-0.05
2111,Shauna Miller,Missouri,9.475,7.294,2015,9.85,9.641,9.82,0.375
2112,Lauren Li,Penn State,9.775,7.302272727272728,2015,9.925,9.611,9.715,0.15
2113,Marie Priest,Illinois State,9.675,6.93125,2017,9.8,9.438,9.74,0.125
2114,Morgan Denlinger,Bowling Green,9.375,6.719444444444445,2015,0.0,0.0,0.0,-9.375
2115,Kennedi Harris,Missouri,9.3,6.135714285714286,2015,0.0,0.0,0.0,-9.3
2116,Lianne Josbacher,Boise State,9.65,7.057499999999999,2015,9.875,9.692,9.805,0.225
2117,Rachel Stypinski,Kent State,9.825,7.598863636363637,2015,9.975,9.805,9.945,0.15
2118,Myia Hambrick,LSU,9.8,7.4348214285714285,2015,9.95,9.824,9.942,0.15
2119,Sarah Moore,Kent State,9.625,5.9053571428571425,2010,9.825,9.596,9.71,0.2
2120,Jessica Juncaj,Western Michigan,9.75,7.408695652173912,2015,9.925,9.721,9.855,0.175
2121,Lauren Marinez,Michigan,9.825,7.475,2016,9.95,9.774,9.915,0.125
2122,Ashley Fischer,Iowa,9.5,6.404464285714286,2015,0.0,0.0,0.0,-9.5
2123,Briana Ledesma,Iowa State,9.4,6.554687499999999,2015,0.0,0.0,0.0,-9.4
2124,Nicole Wild,North Carolina State,9.575,7.050000000000001,2015,9.9,9.68,9.88,0.325
2125,Casey Lauter,New Hampshire,9.75,6.079411764705882,2015,10.0,9.826,9.935,0.25
2126,Jill Van Mierlo,BYU,9.3,7.530357142857141,2015,9.925,9.63,9.89,0.625
2127,Kayla McMullan,Lindenwood,9.45,6.925000000000001,2015,9.625,9.338,0.0,0.175
2128,Kelsey Hood,Western Michigan,9.6,7.1648148148148145,2015,9.85,9.568,9.805,0.25
2129,Evelyn Nee,Maryland,9.525,6.8265625000000005,2015,9.875,9.646,9.83,0.35
2130,Rechelle Dennis,UCLA,9.525,7.155,2016,0.0,0.0,0.0,-9.525
2131,Megan Ryan,Yale,9.4,6.454629629629631,2015,9.825,9.412,9.675,0.425
