,Name,School,L10_High_VT,L10_Ave_VT,Freshman,NCAA_High_VT,NCAA_Ave_VT,VT_nqs,VT_delta
1837,Kaitlyn Menzione,Ball State,9.7,6.490624999999999,2016,9.875,9.677,9.79,3.186
1838,Cheyenne Hill,BYU,9.5,7.658333333333333,2016,9.875,9.714,9.81,2.056
1839,Xarria Lewis,Missouri,9.4,6.208333333333333,2016,9.825,9.769,9.805,3.561
1840,Brittany Capozzi,Bridgeport,9.375,7.235,2016,9.55,9.488,0.0,2.253
1841,Avery Rickett,Alabama,9.35,6.997222222222221,2016,0.0,0.0,0.0,-6.997
1842,Maryanna Peterson,Seattle Pacific,9.575,7.063235294117647,2016,9.625,9.514,9.56,2.451
1843,Sydney Finke,Ball State,9.75,6.916666666666667,2016,9.85,9.728,9.805,2.811
1844,Morgan Wilson,Arizona State,9.85,7.415277777777776,2016,9.9,9.799,9.87,2.384
1845,Mary Elle Arduino,Towson,9.475,6.25,2016,9.725,9.581,9.685,3.331
1846,Kaitlyn Holley,Texas Woman's,9.4,7.169827586206896,2016,9.525,9.5,0.0,2.33
1847,Mary Jacobsen,Oregon State,9.575,7.148148148148149,2016,9.95,9.815,9.885,2.667
1848,Rachael Underwood,Western Michigan,9.65,7.002083333333334,2016,9.85,9.764,9.845,2.762
1849,Cassidy Jung,Brown,9.225,6.762499999999999,2016,9.55,9.55,0.0,2.788
1850,Julia Beyer,Bowling Green,9.575,6.793518518518518,2017,0.0,0.0,0.0,-6.794
1851,Kiya Bjorge,UW-Eau Claire,9.4,6.75,2016,9.45,9.322,9.34,2.572
1852,Thomara Powell-Brown,Bridgeport,9.3,6.618333333333332,2016,0.0,0.0,0.0,-6.618
1853,Carly Clark,Eastern Michigan,9.475,7.152941176470589,2018,0.0,0.0,0.0,-7.153
1854,Meghan Webb,Hamline,9.225,6.492857142857142,2016,9.525,9.218,9.465,2.725
1855,Candis Kowalik,Brockport,9.45,7.056521739130437,2016,9.875,9.571,9.785,2.514
1856,Lauren Marshall,UW-Whitewater,9.675,6.821739130434783,2017,9.775,9.569,9.72,2.747
1857,Charli Spivey,Pittsburgh,9.325,6.605,2017,9.8,9.652,9.75,3.047
1858,Nuriya Mack,Kent State,9.325,5.320588235294117,2018,0.0,0.0,0.0,-5.321
1859,Julia Green,Brown,9.45,6.90625,2017,9.775,9.623,9.75,2.717
1860,Malia Mackey,Cornell,9.725,5.782142857142858,2016,9.875,9.605,9.815,3.823
1861,Shynelle Agaran,Maryland,9.55,6.786363636363636,2016,0.0,0.0,0.0,-6.786
1862,Roxanne Trachtenberg,Yale,9.575,7.936538461538462,2016,9.7,9.438,9.675,1.501
1863,Gianna Plaksa,Central Michigan,9.45,6.942187500000001,2016,9.8,9.631,9.765,2.689
1864,Aaliyah Kerr,William & Mary,9.15,6.0,2016,0.0,0.0,0.0,-6.0
1865,Justine Callis,Arizona State,9.125,6.664285714285715,2016,0.0,0.0,0.0,-6.664
1866,Victoria Gery,Ithaca College,9.15,6.045833333333333,2016,9.65,9.343,9.575,3.297
1867,Alberta Massey,Pennsylvania,9.675,7.558333333333334,2016,9.55,9.425,9.4,1.867
1868,Erika Houser,Bowling Green,9.45,6.906944444444444,2016,0.0,0.0,0.0,-6.907
1869,Amy Thomas,Ithaca College,9.35,6.966666666666668,2017,0.0,0.0,0.0,-6.967
1870,Miranda Murphy,Rhode Island College,9.0,6.683333333333334,2016,9.35,8.999,9.31,2.316
1871,Kaylee Cole,Stanford,9.9,6.327173913043479,2017,9.875,9.744,9.84,3.417
1872,Alex Marks,Oklahoma,9.875,9.7,2016,9.9,9.823,9.87,0.123
1873,Ava Verdeflor,Penn State,9.65,6.75,2018,0.0,0.0,0.0,-6.75
1874,Rachel Ley,Rutgers,9.45,7.198076923076923,2018,0.0,0.0,0.0,-7.198
1875,Eileen Imbus,Arizona State,9.5,7.127777777777777,2016,9.6,9.519,0.0,2.391
1876,Savanna Maradiaga,BYU,9.25,7.323809523809524,2016,0.0,0.0,0.0,-7.324
1877,Jiang Braley,Southern Utah,9.55,6.972058823529412,2019,9.675,9.675,0.0,2.703
1878,Kiarra Alleyne,Yale,9.55,6.9927083333333355,2016,9.6,9.304,9.41,2.311
1879,Marissa Piper,Brockport,9.025,5.875,2016,0.0,0.0,0.0,-5.875
1880,Mackenzie Packer,Centenary College,8.95,5.449999999999999,2016,0.0,0.0,0.0,-5.45
1881,Brooke Terry,UW-Stout,9.325,7.6,2017,9.6,9.337,9.515,1.737
1882,Rachel Hasting,UW-Stout,9.0,5.025,2016,0.0,0.0,0.0,-5.025
1883,Madison Dickson,Texas Woman's,9.3,6.32,2016,0.0,0.0,0.0,-6.32
1884,Sabrina Schwab,Utah,9.575,6.291666666666667,2016,9.825,9.775,0.0,3.483
1885,Alaina Kwan,Kentucky,9.775,5.202272727272727,2017,9.875,9.756,9.845,4.554
1886,Roxanna Agah,UC Davis,9.3,3.6725,2018,0.0,0.0,0.0,-3.672
1887,Camille Johnson,UC Davis,9.9,6.893055555555554,2018,9.825,9.714,9.81,2.821
1888,Brielle Nguyen,Illinois,9.525,6.833333333333332,2016,0.0,0.0,0.0,-6.833
1889,Jessica Wang,Yale,9.75,7.885416666666667,2016,9.675,9.431,9.555,1.546
1890,Mariana Murphy,Air Force,9.425,7.867857142857142,2016,9.75,9.506,9.72,1.638
1891,Dare Maxwell,Stanford,9.35,7.665384615384617,2016,0.0,0.0,0.0,-7.665
1892,Kelli Chung,Nebraska,9.525,6.362500000000002,2019,0.0,0.0,0.0,-6.363
1893,Lindsay Riggs,Cortland State,9.225,8.979999999999999,2016,9.35,9.075,0.0,0.095
1894,Stephanie Relova,San Jose State,9.25,6.826190476190477,2017,0.0,0.0,0.0,-6.826
1895,Danielle Spencer-Bearham,Arizona,9.125,2.4805555555555556,2016,0.0,0.0,0.0,-2.481
1896,Analise Howard,Air Force,9.5,5.4208333333333325,2017,0.0,0.0,0.0,-5.421
1897,Sofie Seilnacht,California,9.35,5.500000000000001,2016,0.0,0.0,0.0,-5.5
1898,Haley Lyons,Ithaca College,9.0,6.422727272727272,2016,0.0,0.0,0.0,-6.423
1899,Taylor Churchill,Rhode Island College,9.1,5.829166666666667,2018,0.0,0.0,0.0,-5.829
1900,Nicole Hoffman,Stanford,9.4,6.730263157894738,2016,0.0,0.0,0.0,-6.73
1901,Morgan Hagenbuch,Brown,9.35,7.413636363636364,2016,9.675,9.459,9.545,2.045
1902,Christina Luniewicz,Cornell,9.125,6.946551724137931,2017,0.0,0.0,0.0,-6.947
1903,Gabrielle Hechtman,Brown,9.175,6.353571428571429,2016,9.775,9.543,9.74,3.189
1904,Tiffany Coleman,Southern Conn.,9.35,8.969999999999999,2016,9.75,9.447,9.715,0.477
1905,Gina Guarnieri,UW-Stout,9.075,8.92,2016,0.0,0.0,0.0,-8.92
1906,Nicole Swirbalus,Pennsylvania,9.35,6.597916666666667,2016,9.625,9.307,9.57,2.709
1907,Lisa O'Donnell,UW-Whitewater,9.3,7.032692307692308,2016,9.725,9.461,9.67,2.428
1908,Kayla Rose,Bowling Green,9.425,6.865625,2016,0.0,0.0,0.0,-6.866
1909,Jessica Jones,Penn State,9.775,6.905172413793103,2016,9.825,9.722,9.76,2.817
1910,Sydney Audet,Eastern Michigan,9.45,6.657142857142857,2017,0.0,0.0,0.0,-6.657
1911,Anna Martucci,Northern Illinois,9.625,5.338095238095239,2016,9.6,9.512,0.0,4.174
1912,Katie Jennings,Western Michigan,9.425,9.225,2016,9.8,9.66,9.73,0.435
1913,Rachel Creagh,Bowling Green,9.65,7.142045454545454,2016,9.825,9.533,9.55,2.391
1914,Miranda Saathoff,Winona State,9.55,5.798000000000001,2016,0.0,0.0,0.0,-5.798
1915,Dara Williams,Kent State,9.7,5.690277777777777,2016,9.9,9.765,9.825,4.075
1916,Sarah Pollman,Illinois State,9.225,9.03,2016,0.0,0.0,0.0,-9.03
1917,Allison Jahns,UW-La Crosse,9.525,7.704166666666667,2016,9.525,9.336,9.38,1.632
1918,Kelsey Ranneklev,Hamline,9.025,6.56875,2016,9.125,8.988,0.0,2.419
1919,Alyssa Quinlan,Kent State,9.25,7.330681818181819,2017,0.0,0.0,0.0,-7.331
1920,Kelsy Kurfirst,Cornell,9.35,6.450000000000001,2016,9.75,9.54,9.72,3.09
1921,Abby Ostrovsky,UW-La Crosse,9.625,5.871739130434783,2016,9.625,9.537,0.0,3.665
1922,Brittani Lehmen,UW-Stout,8.975,4.475,2016,0.0,0.0,0.0,-4.475
1923,Megan Hultgren,Eastern Michigan,9.4,5.489062500000002,2016,9.85,9.716,9.81,4.227
1924,Paige Nicholas,Northern Illinois,9.5,6.064583333333334,2016,9.725,9.533,9.67,3.468
1925,Madison Ward,Utah State,9.575,6.898148148148147,2016,9.85,9.743,9.85,2.845
1926,Hannah Norman,Winona State,9.45,5.644444444444446,2017,0.0,0.0,0.0,-5.644
1927,A'Miracal Phillips,Auburn,9.7,7.344230769230769,2016,9.85,9.736,9.825,2.392
1928,Kensleigh Owens,Pittsburgh,9.75,7.415178571428571,2016,9.875,9.708,9.8,2.293
1929,Megan McClelland,Maryland,9.45,5.7046875,2016,0.0,0.0,0.0,-5.705
1930,Morgan Colee,Texas Woman's,9.675,7.002631578947367,2018,9.8,9.655,9.765,2.652
1931,Paris Phillips,North Carolina State,9.65,6.470312500000001,2016,9.85,9.746,9.825,3.276
1932,Meagan Oscar,Pittsburgh,9.55,7.367999999999999,2016,9.825,9.714,9.795,2.346
1933,Katie Webber,William & Mary,9.525,7.314655172413795,2016,9.8,9.641,9.755,2.326
1934,Kayleen Burns,Brockport,9.35,6.8109375000000005,2016,9.475,9.175,9.315,2.364
1935,Drew Hendershot,Michigan State,9.725,7.327343750000001,2016,9.8,9.677,9.74,2.35
1936,Allyson Bell,S.E. Missouri,9.35,7.307142857142858,2016,9.625,9.435,9.565,2.128
1937,Alexa Swenn,UW-Oshkosh,9.25,6.606818181818182,2016,0.0,0.0,0.0,-6.607
1938,Lydia Davis,North Carolina,9.4,6.083333333333334,2017,0.0,0.0,0.0,-6.083
1939,Jaquie Tun,West Virginia,9.45,7.000862068965517,2016,9.9,9.699,9.825,2.698
1940,Eriel Santagado,Rutgers,9.4,2.37,2016,0.0,0.0,0.0,-2.37
1941,Caroline Moore,Pennsylvania,9.625,7.255263157894736,2016,9.85,9.517,9.795,2.262
1942,Clare Mascia,UW-Eau Claire,9.175,5.9375,2016,9.45,9.162,9.24,3.225
1943,Sydney Hogan,Iowa,8.95,6.137037037037037,2018,0.0,0.0,0.0,-6.137
1944,Bailey Fitzpatrick,UW-Whitewater,9.05,6.65625,2016,9.475,9.184,9.3,2.528
1945,Mary Korlin-Downs,Minnesota,9.675,5.228571428571428,2018,0.0,0.0,0.0,-5.229
1946,Destiny Patrick,UW-Whitewater,9.675,7.469736842105262,2016,9.8,9.612,9.705,2.142
1947,Madison Reiter,UW-Oshkosh,9.05,8.9375,2016,0.0,0.0,0.0,-8.938
1948,Natalie Koehler,Winona State,9.325,7.196052631578946,2016,9.4,9.092,9.03,1.896
1949,Olivia Vincent,S.E. Missouri,9.375,9.195,2016,9.55,9.55,0.0,0.355
1950,Skyler Memmel,Central Michigan,9.475,5.887096774193547,2016,0.0,0.0,0.0,-5.887
1951,Jordan Ehde,UW-Eau Claire,9.375,4.75673076923077,2016,0.0,0.0,0.0,-4.757
1952,Brittney Ranti,Towson,8.65,2.8833333333333333,2016,0.0,0.0,0.0,-2.883
1953,Madison Hargrave,North Carolina,9.7,6.564062499999999,2017,9.875,9.759,9.805,3.195
1954,Jamie Kogut,Brockport,9.3,9.084999999999999,2017,0.0,0.0,0.0,-9.085
1955,Carolyn Nichols,Ithaca College,9.225,6.414285714285715,2016,9.8,9.516,9.76,3.102
1956,Maggie Verrette,Ithaca College,9.3,6.131818181818181,2016,9.45,9.182,9.335,3.05
1957,Amanda Cioli,Ithaca College,8.925,4.315625,2016,0.0,0.0,0.0,-4.316
1958,Madison Dwyer,William & Mary,9.6,4.56875,2016,9.7,9.508,9.655,4.939
1959,Jessica Clemens,Springfield College,9.25,9.13,2016,9.65,9.407,9.595,0.277
1960,Kendra Bushart,Brockport,9.25,6.411363636363637,2016,0.0,0.0,0.0,-6.411
1961,Alexis Frankowski,Brockport,9.125,6.56815789473684,2019,0.0,0.0,0.0,-6.568
1962,Aubree Rosa,Kentucky,9.75,7.208823529411765,2016,9.9,9.769,9.88,2.56
1963,Taya Yelton,Cortland State,8.975,5.7125,2016,0.0,0.0,0.0,-5.713
1964,Riley Hill,Air Force,9.4,5.7125,2016,9.75,9.507,9.73,3.794
1965,Kaitlyn Schou,Denver,9.775,7.4833333333333325,2016,9.85,9.772,9.85,2.289
1966,Brianna Barrett,Illinois State,9.3,7.119444444444445,2016,0.0,0.0,0.0,-7.119
1967,McKinzie Jones,S.E. Missouri,9.1,7.447916666666667,2016,9.55,9.458,9.44,2.01
1968,Malory Rose,Washington,9.0,2.66,2016,0.0,0.0,0.0,-2.66
1969,Abby Helmke,UW-Whitewater,9.275,8.74375,2018,0.0,0.0,0.0,-8.744
1970,Emily Basara,Northern Illinois,9.675,6.26904761904762,2018,0.0,0.0,0.0,-6.269
1971,Brittini Chappell,Michigan State,9.8,7.483035714285714,2017,9.6,9.542,0.0,2.059
1972,Rachel Cutler,Minnesota,9.625,6.428125,2016,0.0,0.0,0.0,-6.428
1973,Janelle Kopa,UW-La Crosse,9.2,5.079761904761904,2016,0.0,0.0,0.0,-5.08
1974,Lauren DeMeno,Bowling Green,9.75,6.655952380952383,2016,9.875,9.722,9.85,3.066
1975,Erin Tucker,Towson,9.825,7.149218749999999,2016,9.85,9.747,9.8,2.598
1976,Caitlyn McBride,Ithaca College,8.9,7.154166666666667,2016,0.0,0.0,0.0,-7.154
1977,Jillian Falduto,Ursinus College,8.775,6.38125,2016,9.125,9.125,0.0,2.744
1978,Kylyn Dawkins,Southern Conn.,9.525,7.205,2016,9.675,9.518,9.635,2.313
1979,Madison Howell,Ball State,9.75,6.5205882352941185,2016,0.0,0.0,0.0,-6.521
1980,Ellie Pascoe-Long,San Jose State,9.475,9.368749999999999,2016,9.875,9.729,9.83,0.36
1981,Alex Lacey,Ursinus College,9.175,9.175,2018,9.475,9.369,0.0,0.194
1982,Jessie Bastardi,Penn State,9.275,9.025,2019,9.375,9.375,0.0,0.35
1983,Emily Loughery,West Chester,8.325,1.6025,2016,0.0,0.0,0.0,-1.603
1984,Anna Cho,Winona State,8.95,8.7,2016,8.4,8.4,0.0,-0.3
1985,Aspen Hattley,Centenary College,9.35,9.191666666666666,2016,9.625,9.431,9.595,0.239
1986,Natalie Scates,Centenary College,8.1,2.6999999999999997,2017,0.0,0.0,0.0,-2.7
1987,Chelsea Gray,UW-Stout,8.3,5.5,2016,0.0,0.0,0.0,-5.5
1988,Elizabeth Sander,Centenary College,0.0,0.0,2016,9.0,9.0,0.0,9.0
1989,Marielle Mitchell,BYU,9.425,3.446875,2017,0.0,0.0,0.0,-3.447
1990,Melissa Doucette,Alaska,9.85,7.675,2011,9.875,9.731,9.855,2.056
1991,Houry Gebeshian,Iowa,9.625,9.625,2009,9.925,9.768,9.845,0.143
1992,Cortni Baker,Towson,9.6,7.657954545454547,2016,9.9,9.685,9.855,2.027
1993,Amanda Malo,Gustavus Adolphus,9.225,7.1,2016,9.55,9.305,9.47,2.205
1994,Brittany Gutzkow,UW-La Crosse,9.1,7.0125,2019,0.0,0.0,0.0,-7.013
1995,Samantha Henry,Cornell,9.525,6.408870967741935,2017,9.725,9.554,9.69,3.145
1996,Jordan Ehde,UW-Eau Claire,9.375,4.75673076923077,2016,0.0,0.0,0.0,-4.757
1997,Leah Heilig,Gustavus Adolphus,9.0,3.8472222222222223,2017,9.475,9.245,9.39,5.398
1998,Megan Fayler,UW-Eau Claire,0.0,0.0,2017,0.0,0.0,0.0,0.0
1999,Cydney Kone,Sacramento State,9.175,9.075000000000001,2018,0.0,0.0,0.0,-9.075
2000,Michelle Shalit,San Jose State,9.15,8.89375,2017,0.0,0.0,0.0,-8.894
2001,Amanda Bertorello,Maryland,9.05,3.958333333333333,2016,0.0,0.0,0.0,-3.958
2002,Emma Engler,Auburn,9.825,7.257142857142856,2016,9.825,9.742,9.8,2.485
2003,MacKenzie Nicholson,UW-Stout,9.525,6.320312500000001,2017,9.475,9.237,9.385,2.917
2004,Bailey Finin,UW-Oshkosh,9.375,9.183333333333334,2016,0.0,0.0,0.0,-9.183
2005,Madison Preston,UCLA,9.9,7.232142857142858,2016,9.95,9.714,9.875,2.482
2006,Clair Kaji,Iowa,9.5,9.3625,2017,0.0,0.0,0.0,-9.363
2007,Carly Pratt,Sacramento State,9.4,9.28125,2016,0.0,0.0,0.0,-9.281
2008,Jenna Cashmore,Texas Woman's,9.375,6.548611111111111,2016,9.675,9.577,9.61,3.028
2009,Sarah Finnegan,LSU,9.7,3.865,2016,9.95,9.857,9.913,5.992
2010,Mikailla Northern,UIC,9.75,6.3875,2016,9.875,9.753,9.84,3.365
2011,Kasey Janowicz,Central Michigan,9.725,8.12142857142857,2016,9.875,9.748,9.86,1.627
2012,Allison Broad,UIC,9.3,9.05,2016,9.825,9.588,9.775,0.538
2013,Natalie Rainbolt,Utah State,9.45,6.759210526315789,2016,0.0,0.0,0.0,-6.759
2014,Mackinzie Kane,Arizona,9.375,9.375,2019,9.725,9.615,9.645,0.24
2015,Trinity Thomas,Florida,9.8,7.78125,2019,10.0,9.898,9.988,2.117
2016,Megan Schweihofer,Nebraska,9.8,7.476562499999999,2016,9.9125,9.819,9.9,2.342
2017,Darby Slater,Hamline,8.8,8.8,2016,9.575,9.003,9.28,0.203
2018,Emily Luers,Air Force,9.4,5.199999999999999,2017,0.0,0.0,0.0,-5.2
2019,Nicole Lehrmann,Oklahoma,9.925,7.902173913043477,2016,9.95,9.867,9.92,1.965
2020,Kara Jones,UC Davis,9.7,7.421428571428571,2016,9.825,9.67,9.77,2.249
2021,Ali Berry,UW-La Crosse,0.0,0.0,2012,9.6,9.226,9.555,9.226
2022,Rita Koenigbauer,Air Force,0.0,0.0,2017,0.0,0.0,0.0,0.0
2023,Haylie Hendrickson,Arizona,9.45,6.271739130434783,2017,0.0,0.0,0.0,-6.272
2024,Maddie Desch,Alabama,9.775,9.775,2017,9.95,9.762,9.86,-0.013
2025,Kelly Johnston,Winona State,9.1,9.1,2017,9.375,9.375,0.0,0.275
2026,Sabrina Gill,Oregon State,0.0,0.0,2017,9.85,9.764,9.805,9.764
2027,Hailee Hoffman,Stanford,9.7,7.170833333333333,2017,9.8,9.5,9.715,2.329
2028,Quinn Skrupa,Central Michigan,8.45,8.45,2022,9.8,9.703,9.71,1.253
2029,Katlyn Turek,UW-Whitewater,9.325,7.4875,2017,9.4,8.95,0.0,1.462
2030,Kylee Gauna,Seattle Pacific,9.175,6.227500000000001,2017,0.0,0.0,0.0,-6.228
2031,Kaitlin Deguzman,Kentucky,9.6,7.0,2021,0.0,0.0,0.0,-7.0
2032,Alyona Shchennikova,LSU,9.6,7.244444444444444,2021,9.95,9.805,9.905,2.561
2033,Andavea Alexander,Lindenwood,9.1,8.85,2016,0.0,0.0,0.0,-8.85
2034,Christina Desiderio,LSU,9.725,7.388888888888888,2018,0.0,0.0,0.0,-7.389
2035,Erica Roth,Brockport,9.075,4.346875,2016,9.35,9.35,0.0,5.003
2036,Lacy Dagen,Florida,9.9,6.864705882352942,2017,9.9,9.771,9.865,2.906
2037,Reese Mcclure,Maryland,9.0,9.0,2021,9.9,9.787,9.835,0.787
2038,McKenna Kelley,LSU,9.75,7.098749999999999,2016,9.925,9.852,9.883,2.753
2039,Sydney Townsend,Southern Utah,9.725,6.864473684210527,2014,0.0,0.0,0.0,-6.864
2040,Kirsten Peterman,Maryland,9.75,9.75,2017,9.8,9.71,9.785,-0.04
2041,Jamie DeCicco,North Carolina,8.85,8.7,2018,0.0,0.0,0.0,-8.7
2042,Morgan Hunker,Pennsylvania,9.6,6.748214285714284,2016,9.6,9.339,9.365,2.591
2043,Alexis DaFonseca,Rhode Island College,0.0,0.0,2016,0.0,0.0,0.0,0.0
2044,Kate Voracek,UW-Stout,8.1,2.6999999999999997,2016,0.0,0.0,0.0,-2.7
2045,Sydney Snead,Georgia,10.0,7.159259259259258,2016,9.95,9.875,9.95,2.716
2046,Jessica Ling,Michigan State,9.65,6.432812500000001,2016,0.0,0.0,0.0,-6.433
2047,Taylor Henderson,George Washington,9.05,9.05,2011,9.825,9.645,9.765,0.595
2048,Morgan Fridey,Temple,9.725,7.0620370370370384,2018,9.7,9.575,9.61,2.513
2049,Taylor Keough,Brockport,9.275,6.731249999999999,2016,0.0,0.0,0.0,-6.731
2050,Selena Ung,Minnesota,9.875,7.609000000000002,2016,0.0,0.0,0.0,-7.609
2051,Rachel Filipski,Cortland State,9.55,7.928846153846154,2016,9.825,9.62,9.755,1.691
2052,Hailey Burleson,Washington,9.75,7.115476190476191,2015,9.925,9.801,9.885,2.686
2053,Taylor Laymon,Pittsburgh,9.45,7.295000000000002,2015,0.0,0.0,0.0,-7.295
2054,Robyn Bernard,West Virginia,9.6,6.814772727272727,2015,9.925,9.749,9.875,2.934
2055,Brooke Timko,Kent State,9.725,7.136666666666668,2015,9.875,9.728,9.835,2.591
2056,Macey Hilliker,Central Michigan,9.35,6.832812499999999,2015,9.775,9.317,0.0,2.484
2057,Alyssa Ito,UC Davis,9.7,7.902083333333333,2018,9.775,9.696,9.74,1.794
2058,McKenna Stanley,S.E. Missouri,9.75,6.276666666666666,2015,9.65,9.495,9.605,3.218
2059,Brooke Young,San Jose State,9.225,5.207142857142857,2016,0.0,0.0,0.0,-5.207
2060,Rebecca Cuppy,Illinois,9.525,6.689772727272728,2016,0.0,0.0,0.0,-6.69
2061,Macey Roberts,Maryland,9.775,7.715909090909091,2016,9.9,9.8,9.875,2.084
2062,Karen Gonzalez,Southern Utah,9.4,7.325,2016,9.85,9.7,9.77,2.375
2063,Tyra McKellar,Towson,9.55,7.71923076923077,2015,9.85,9.599,9.815,1.88
2064,Arianna Robinson,California,9.6,6.564705882352941,2015,9.95,9.835,9.91,3.27
2065,Shireen Khamedoost,Oregon State,9.625,7.095192307692307,2015,9.825,9.71,9.78,2.615
2066,Lauren Wilson,UW-La Crosse,9.35,6.8140624999999995,2015,9.6,9.319,9.54,2.505
2067,Joy Gage,Cornell,9.225,7.368181818181819,2015,9.475,9.4,0.0,2.032
2068,Cidney Robinson,Utah State,9.775,6.924999999999999,2015,0.0,0.0,0.0,-6.925
2069,Taryn Fitzgerald,Stanford,9.85,7.619999999999999,2016,9.85,9.714,9.8,2.094
2070,Chelsea Grimison,Air Force,9.425,7.653124999999998,2016,9.675,9.502,9.61,1.849
2071,Kyra Levi,Pennsylvania,9.175,7.026785714285714,2015,9.5,9.233,0.0,2.206
2072,Courtney Middelkoop,Iowa State,9.4,7.3012500000000005,2015,9.825,9.689,9.74,2.388
2073,Kate Mierow,UW-Whitewater,9.15,6.2162500000000005,2015,0.0,0.0,0.0,-6.216
2074,Katie Snyder,UIC,9.4,6.671874999999999,2015,9.8,9.656,9.745,2.984
2075,Lewa Evans,UW-Whitewater,9.35,7.142708333333335,2015,9.725,9.455,9.605,2.312
2076,Kira Hoy,Western Michigan,9.425,7.725,2015,8.825,8.825,0.0,1.1
2077,Claire Ryan,Brown,9.25,7.118333333333332,2015,0.0,0.0,0.0,-7.118
2078,Jillian Hacker,Ball State,9.15,7.293181818181819,2015,0.0,0.0,0.0,-7.293
2079,Emily Ramberg,Alaska,9.375,6.821428571428571,2015,9.575,9.484,9.51,2.663
2080,Kayla Kennedy,Temple,9.3,7.16875,2016,9.5,9.3,9.26,2.131
2081,Jordan Clark,S.E. Missouri,9.225,6.824999999999999,2015,9.65,9.507,9.59,2.682
2082,Aubrie Purtell,Northern Illinois,9.325,6.020833333333333,2018,0.0,0.0,0.0,-6.021
2083,Kelsey Campbell,Bridgeport,9.525,6.460000000000001,2015,9.8,9.646,9.77,3.186
2084,Victoria Ortiz,Arizona,9.45,3.3671874999999996,2015,0.0,0.0,0.0,-3.367
2085,Baylee Bell,Ball State,9.4,7.0181818181818185,2015,0.0,0.0,0.0,-7.018
2086,Grace Williams,Nebraska,9.9,7.5420454545454545,2015,9.9,9.78,9.86,2.238
2087,Erin Macadaeg,LSU,9.8,7.552173913043479,2015,9.925,9.784,9.865,2.232
2088,Taylor Harrison,Ohio State,9.925,6.802205882352941,2015,9.9,9.804,9.85,3.002
2089,Kari Lee,Utah,9.825,7.7453125,2015,9.95,9.855,9.93,2.11
2090,Danielle Breen,Nebraska,9.85,7.405555555555556,2015,9.9,9.835,9.822,2.429
2091,Paige Zaziski,Arkansas,9.8,7.8426470588235295,2015,9.925,9.833,9.905,1.99
2092,Kaitlynn Hedelund,North Carolina,9.9,6.42857142857143,2015,9.9,9.718,9.855,3.289
2093,Joslyn Goings,Washington,9.625,7.303409090909091,2015,9.9,9.747,9.865,2.444
2094,Maddy Stover,Utah,9.825,8.072999999999999,2015,0.0,0.0,0.0,-8.073
2095,Ericha Fassbender,Florida,9.95,7.748333333333332,2015,9.875,9.808,9.85,2.06
2096,Tiffani Lewis,Utah,9.9,7.122368421052632,2015,9.95,9.838,9.895,2.716
2097,Brianna Brown,Michigan,9.8,6.1535714285714285,2015,9.875,9.779,9.845,3.625
2098,Alex McMurtry,Florida,10.0,7.27,2015,10.0,9.923,9.985,2.653
2099,Abbie Epperson,Maryland,9.725,4.680000000000001,2015,9.9,9.77,9.87,5.09
2100,Jordyn Penny,Ball State,9.725,7.588333333333334,2015,9.85,9.719,9.81,2.131
2101,Emily Liddle,Washington,9.6,7.341666666666667,2015,9.825,9.598,9.785,2.256
2102,Sydney Waltz,Kentucky,9.9,7.400961538461537,2015,9.9,9.778,9.865,2.377
2103,Jillian Winstanley,George Washington,10.0,7.533035714285714,2015,9.925,9.818,9.92,2.285
2104,Kamerin Moore,Nebraska,9.875,6.426190476190476,2015,9.9,9.838,9.85,3.412
2105,Alexis Mattern,Ohio State,9.875,6.405208333333333,2015,9.925,9.766,9.895,3.361
2106,Mackenzie Brannan,Alabama,10.0,7.502941176470587,2015,9.95,9.867,9.908,2.364
2107,Makenzie Anderson,Arkansas,9.6,5.953,2016,9.775,9.664,9.735,3.711
2108,Lauren Rice,Sacramento State,9.65,6.428125,2015,9.85,9.723,9.815,3.295
2109,Lia Breeden,New Hampshire,9.65,7.789583333333335,2015,9.575,9.575,0.0,1.785
2110,Julia Schwartz,Eastern Michigan,9.725,7.2942307692307695,2015,9.875,9.724,9.815,2.43
2111,Shauna Miller,Missouri,9.9,8.033,2015,9.975,9.771,9.88,1.738
2112,Lauren Li,Penn State,9.8,7.451136363636365,2015,9.9,9.82,9.855,2.369
2113,Marie Priest,Illinois State,9.6,6.310714285714285,2017,9.775,9.642,9.75,3.331
2114,Morgan Denlinger,Bowling Green,9.65,7.291666666666667,2015,0.0,0.0,0.0,-7.292
2115,Kennedi Harris,Missouri,9.675,6.666666666666666,2015,9.9,9.788,9.88,3.121
2116,Lianne Josbacher,Boise State,9.75,7.264166666666665,2015,9.875,9.75,0.0,2.486
2117,Rachel Stypinski,Kent State,9.775,7.185227272727273,2015,9.85,9.729,9.795,2.544
2118,Myia Hambrick,LSU,9.875,7.564285714285713,2015,9.95,9.852,9.95,2.288
2119,Sarah Moore,Kent State,9.575,5.294642857142858,2010,9.8,9.742,0.0,4.447
2120,Jessica Juncaj,Western Michigan,9.6,7.655434782608696,2015,9.775,9.571,9.59,1.916
2121,Lauren Marinez,Michigan,9.75,5.850000000000001,2016,0.0,0.0,0.0,-5.85
2122,Ashley Fischer,Iowa,9.575,5.909821428571429,2015,9.825,9.568,9.77,3.658
