,Name,School,L10_High_AA,L10_Ave_AA,Freshman,NCAA_High_AA,NCAA_Ave_AA,AA_nqs,AA_delta
1851,Kiya Bjorge,UW-Eau Claire,35.875,25.8421875,2016,0.0,0.0,0.0,-35.875
1852,Thomara Powell-Brown,Bridgeport,36.325,25.490000000000002,2016,0.0,0.0,0.0,-36.325
1853,Carly Clark,Eastern Michigan,37.125,27.566176470588232,2018,0.0,0.0,0.0,-37.125
1854,Meghan Webb,Hamline,35.3,24.650000000000002,2016,0.0,0.0,0.0,-35.3
1855,Candis Kowalik,Brockport,36.375,28.68260869565217,2016,38.925,38.4,38.58,2.55
1856,Lauren Marshall,UW-Whitewater,37.025,29.376086956521736,2017,0.0,0.0,0.0,-37.025
1857,Charli Spivey,Pittsburgh,36.675,24.743333333333336,2017,0.0,0.0,0.0,-36.675
1858,Nuriya Mack,Kent State,37.825,23.064705882352946,2018,0.0,0.0,0.0,-37.825
1859,Julia Green,Brown,36.85,22.18125,2017,0.0,0.0,0.0,-36.85
1860,Malia Mackey,Cornell,36.875,26.50714285714286,2016,0.0,0.0,0.0,-36.875
1861,Shynelle Agaran,Maryland,37.75,27.711363636363636,2016,0.0,0.0,0.0,-37.75
1862,Roxanne Trachtenberg,Yale,37.5,29.85,2016,37.125,37.125,0.0,-0.375
1863,Gianna Plaksa,Central Michigan,37.2,26.700000000000003,2016,39.35,38.815,39.115,2.15
1864,Aaliyah Kerr,William & Mary,36.0,21.9875,2016,0.0,0.0,0.0,-36.0
1865,Justine Callis,Arizona State,36.575,28.290476190476188,2016,0.0,0.0,0.0,-36.575
1866,Victoria Gery,Ithaca College,35.15,20.258333333333333,2016,0.0,0.0,0.0,-35.15
1867,Alberta Massey,Pennsylvania,37.05,28.659523809523808,2016,0.0,0.0,0.0,-37.05
1868,Erika Houser,Bowling Green,36.0,26.65416666666666,2016,0.0,0.0,0.0,-36.0
1869,Amy Thomas,Ithaca College,35.7,25.544444444444444,2017,0.0,0.0,0.0,-35.7
1870,Miranda Murphy,Rhode Island College,34.15,24.919444444444444,2016,37.375,35.6,37.02,3.225
1871,Kaylee Cole,Stanford,38.725,28.342391304347828,2017,30.375,30.375,0.0,-8.35
1872,Alex Marks,Oklahoma,38.4,37.87500000000001,2016,0.0,0.0,0.0,-38.4
1873,Ava Verdeflor,Penn State,37.85,29.23157894736842,2018,0.0,0.0,0.0,-37.85
1874,Rachel Ley,Rutgers,37.725,26.909615384615392,2018,0.0,0.0,0.0,-37.725
1875,Eileen Imbus,Arizona State,37.5,27.57037037037037,2016,0.0,0.0,0.0,-37.5
1876,Savanna Maradiaga,BYU,37.325,29.320238095238096,2016,0.0,0.0,0.0,-37.325
1877,Jiang Braley,Southern Utah,37.4,26.61470588235294,2019,0.0,0.0,0.0,-37.4
1878,Kiarra Alleyne,Yale,37.25,28.34895833333333,2016,0.0,0.0,0.0,-37.25
1879,Marissa Piper,Brockport,35.625,23.150000000000002,2016,0.0,0.0,0.0,-35.625
1880,Mackenzie Packer,Centenary College,34.175,25.134375,2016,0.0,0.0,0.0,-34.175
1881,Brooke Terry,UW-Stout,36.4,28.541666666666668,2017,38.275,37.122,37.715,1.875
1882,Rachel Hasting,UW-Stout,34.675,20.18928571428571,2016,0.0,0.0,0.0,-34.675
1883,Madison Dickson,Texas Woman's,36.775,24.532500000000006,2016,0.0,0.0,0.0,-36.775
1884,Sabrina Schwab,Utah,37.925,25.933333333333334,2016,39.3,39.138,0.0,1.375
1885,Alaina Kwan,Kentucky,38.55,25.422727272727276,2017,0.0,0.0,0.0,-38.55
1886,Roxanna Agah,UC Davis,37.225,24.46,2018,0.0,0.0,0.0,-37.225
1887,Camille Johnson,UC Davis,38.1,27.518055555555556,2018,0.0,0.0,0.0,-38.1
1888,Brielle Nguyen,Illinois,36.525,28.733333333333334,2016,0.0,0.0,0.0,-36.525
1889,Jessica Wang,Yale,38.2,31.28125,2016,38.775,38.425,0.0,0.575
1890,Mariana Murphy,Air Force,37.575,30.755357142857143,2016,38.825,38.073,38.29,1.25
1891,Dare Maxwell,Stanford,37.925,30.969230769230766,2016,0.0,0.0,0.0,-37.925
1892,Kelli Chung,Nebraska,36.425,25.16875,2019,0.0,0.0,0.0,-36.425
1893,Lindsay Riggs,Cortland State,35.075,31.335,2016,0.0,0.0,0.0,-35.075
1894,Stephanie Relova,San Jose State,37.175,28.532142857142855,2017,0.0,0.0,0.0,-37.175
1895,Danielle Spencer-Bearham,Arizona,37.175,13.055555555555555,2016,0.0,0.0,0.0,-37.175
1896,Analise Howard,Air Force,37.85,25.26666666666667,2017,0.0,0.0,0.0,-37.85
1897,Sofie Seilnacht,California,37.725,26.968750000000007,2016,0.0,0.0,0.0,-37.725
1898,Haley Lyons,Ithaca College,35.85,28.461363636363636,2016,0.0,0.0,0.0,-35.85
1899,Taylor Churchill,Rhode Island College,34.775,22.862499999999997,2018,0.0,0.0,0.0,-34.775
1900,Nicole Hoffman,Stanford,37.175,26.569736842105264,2016,0.0,0.0,0.0,-37.175
1901,Morgan Hagenbuch,Brown,35.675,27.855681818181818,2016,0.0,0.0,0.0,-35.675
1902,Christina Luniewicz,Cornell,35.85,26.946551724137926,2017,0.0,0.0,0.0,-35.85
1903,Gabrielle Hechtman,Brown,34.525,23.639285714285716,2016,0.0,0.0,0.0,-34.525
1904,Tiffany Coleman,Southern Conn.,34.325,31.735,2016,0.0,0.0,0.0,-34.325
1905,Gina Guarnieri,UW-Stout,34.025,33.065,2016,0.0,0.0,0.0,-34.025
1906,Nicole Swirbalus,Pennsylvania,36.375,27.4,2016,0.0,0.0,0.0,-36.375
1907,Lisa O'Donnell,UW-Whitewater,36.7,28.86153846153846,2016,38.875,38.003,38.695,2.175
1908,Kayla Rose,Bowling Green,36.875,26.268749999999997,2016,0.0,0.0,0.0,-36.875
1909,Jessica Jones,Penn State,37.8,27.893965517241384,2016,39.175,38.575,0.0,1.375
1910,Sydney Audet,Eastern Michigan,36.85,25.410714285714285,2017,0.0,0.0,0.0,-36.85
1911,Anna Martucci,Northern Illinois,37.85,26.207142857142856,2016,0.0,0.0,0.0,-37.85
1912,Katie Jennings,Western Michigan,36.2,29.35,2016,0.0,0.0,0.0,-36.2
1913,Rachel Creagh,Bowling Green,37.025,27.73977272727273,2016,0.0,0.0,0.0,-37.025
1914,Miranda Saathoff,Winona State,36.3,26.247000000000003,2016,0.0,0.0,0.0,-36.3
1915,Dara Williams,Kent State,36.975,26.001388888888894,2016,0.0,0.0,0.0,-36.975
1916,Sarah Pollman,Illinois State,35.8,33.4,2016,0.0,0.0,0.0,-35.8
1917,Allison Jahns,UW-La Crosse,36.625,29.40416666666667,2016,0.0,0.0,0.0,-36.625
1918,Kelsey Ranneklev,Hamline,35.125,23.827083333333334,2016,0.0,0.0,0.0,-35.125
1919,Alyssa Quinlan,Kent State,35.475,28.097727272727266,2017,0.0,0.0,0.0,-35.475
1920,Kelsy Kurfirst,Cornell,36.525,25.164285714285715,2016,0.0,0.0,0.0,-36.525
1921,Abby Ostrovsky,UW-La Crosse,36.45,24.692391304347822,2016,0.0,0.0,0.0,-36.45
1922,Brittani Lehmen,UW-Stout,35.475,25.88125,2016,0.0,0.0,0.0,-35.475
1923,Megan Hultgren,Eastern Michigan,38.175,26.307812499999997,2016,38.8,38.4,0.0,0.625
1924,Paige Nicholas,Northern Illinois,27.575,19.895833333333336,2016,0.0,0.0,0.0,-27.575
1925,Madison Ward,Utah State,37.675,27.993518518518517,2016,39.525,38.938,39.25,1.85
1926,Hannah Norman,Winona State,35.9,21.91388888888889,2017,0.0,0.0,0.0,-35.9
1927,A'Miracal Phillips,Auburn,37.4,30.33269230769231,2016,0.0,0.0,0.0,-37.4
1928,Kensleigh Owens,Pittsburgh,38.05,29.020535714285717,2016,0.0,0.0,0.0,-38.05
1929,Megan McClelland,Maryland,37.725,24.551562500000003,2016,0.0,0.0,0.0,-37.725
1930,Morgan Colee,Texas Woman's,37.15,28.513157894736846,2018,0.0,0.0,0.0,-37.15
1931,Paris Phillips,North Carolina State,37.25,26.4890625,2016,39.15,38.779,38.805,1.9
1932,Meagan Oscar,Pittsburgh,37.325,29.002999999999997,2016,0.0,0.0,0.0,-37.325
1933,Katie Webber,William & Mary,36.475,27.774137931034485,2016,0.0,0.0,0.0,-36.475
1934,Kayleen Burns,Brockport,37.15,26.2125,2016,0.0,0.0,0.0,-37.15
1935,Drew Hendershot,Michigan State,37.75,29.69765625,2016,0.0,0.0,0.0,-37.75
1936,Allyson Bell,S.E. Missouri,36.525,28.085714285714285,2016,38.475,37.621,38.195,1.95
1937,Alexa Swenn,UW-Oshkosh,35.7,28.63409090909091,2016,0.0,0.0,0.0,-35.7
1938,Lydia Davis,North Carolina,35.875,23.320833333333333,2017,0.0,0.0,0.0,-35.875
1939,Jaquie Tun,West Virginia,38.05,28.39827586206896,2016,39.425,39.25,0.0,1.375
1940,Eriel Santagado,Rutgers,36.275,14.751666666666665,2016,0.0,0.0,0.0,-36.275
1941,Caroline Moore,Pennsylvania,36.875,27.50526315789474,2016,0.0,0.0,0.0,-36.875
1942,Clare Mascia,UW-Eau Claire,35.225,25.71666666666667,2016,0.0,0.0,0.0,-35.225
1943,Sydney Hogan,Iowa,36.45,26.30462962962963,2018,0.0,0.0,0.0,-36.45
1944,Bailey Fitzpatrick,UW-Whitewater,36.5,27.927083333333332,2016,0.0,0.0,0.0,-36.5
1945,Mary Korlin-Downs,Minnesota,36.15,23.676785714285717,2018,0.0,0.0,0.0,-36.15
1946,Destiny Patrick,UW-Whitewater,35.65,26.171052631578945,2016,0.0,0.0,0.0,-35.65
1947,Madison Reiter,UW-Oshkosh,35.575,34.375,2016,0.0,0.0,0.0,-35.575
1948,Natalie Koehler,Winona State,36.05,27.635526315789477,2016,0.0,0.0,0.0,-36.05
1949,Olivia Vincent,S.E. Missouri,35.4,32.795,2016,0.0,0.0,0.0,-35.4
1950,Skyler Memmel,Central Michigan,37.65,26.190322580645162,2016,0.0,0.0,0.0,-37.65
1951,Jordan Ehde,UW-Eau Claire,36.375,23.680769230769226,2016,0.0,0.0,0.0,-36.375
1952,Brittney Ranti,Towson,32.5,18.25,2016,0.0,0.0,0.0,-32.5
1953,Madison Hargrave,North Carolina,37.75,23.973437500000003,2017,0.0,0.0,0.0,-37.75
1954,Jamie Kogut,Brockport,34.0,32.61,2017,0.0,0.0,0.0,-34.0
1955,Carolyn Nichols,Ithaca College,34.1,23.625,2016,0.0,0.0,0.0,-34.1
1956,Maggie Verrette,Ithaca College,33.0,25.709090909090907,2016,0.0,0.0,0.0,-33.0
1957,Amanda Cioli,Ithaca College,33.375,20.925,2016,0.0,0.0,0.0,-33.375
1958,Madison Dwyer,William & Mary,36.975,22.234375,2016,0.0,0.0,0.0,-36.975
1959,Jessica Clemens,Springfield College,35.375,33.625,2016,38.75,37.074,38.205,3.375
1960,Kendra Bushart,Brockport,35.775,24.902272727272724,2016,0.0,0.0,0.0,-35.775
1961,Alexis Frankowski,Brockport,36.275,25.321052631578947,2019,0.0,0.0,0.0,-36.275
1962,Aubree Rosa,Kentucky,38.125,28.435294117647054,2016,0.0,0.0,0.0,-38.125
1963,Taya Yelton,Cortland State,33.625,17.3375,2016,0.0,0.0,0.0,-33.625
1964,Riley Hill,Air Force,35.275,21.709375,2016,0.0,0.0,0.0,-35.275
1965,Kaitlyn Schou,Denver,38.375,30.830208333333335,2016,0.0,0.0,0.0,-38.375
1966,Brianna Barrett,Illinois State,36.575,27.697222222222223,2016,0.0,0.0,0.0,-36.575
1967,McKinzie Jones,S.E. Missouri,37.075,29.82083333333333,2016,38.65,38.05,37.93,1.575
1968,Malory Rose,Washington,36.275,19.4225,2016,0.0,0.0,0.0,-36.275
1969,Abby Helmke,UW-Whitewater,35.675,34.8375,2018,0.0,0.0,0.0,-35.675
1970,Emily Basara,Northern Illinois,37.725,28.365476190476194,2018,0.0,0.0,0.0,-37.725
1971,Brittini Chappell,Michigan State,38.2,28.59107142857143,2017,0.0,0.0,0.0,-38.2
1972,Rachel Cutler,Minnesota,38.45,29.118750000000002,2016,0.0,0.0,0.0,-38.45
1973,Janelle Kopa,UW-La Crosse,36.125,25.000000000000004,2016,0.0,0.0,0.0,-36.125
1974,Lauren DeMeno,Bowling Green,37.225,28.01428571428571,2016,0.0,0.0,0.0,-37.225
1975,Erin Tucker,Towson,38.45,28.174999999999994,2016,0.0,0.0,0.0,-38.45
1976,Caitlyn McBride,Ithaca College,34.2,27.433333333333334,2016,0.0,0.0,0.0,-34.2
1977,Jillian Falduto,Ursinus College,32.9,25.3875,2016,0.0,0.0,0.0,-32.9
1978,Kylyn Dawkins,Southern Conn.,35.675,24.255000000000003,2016,0.0,0.0,0.0,-35.675
1979,Madison Howell,Ball State,38.1,27.294117647058833,2016,0.0,0.0,0.0,-38.1
1980,Ellie Pascoe-Long,San Jose State,36.625,36.29375,2016,38.4,38.4,0.0,1.775
1981,Alex Lacey,Ursinus College,36.3,36.3,2018,35.925,35.925,0.0,-0.375
1982,Jessie Bastardi,Penn State,34.7,33.800000000000004,2019,0.0,0.0,0.0,-34.7
1983,Emily Loughery,West Chester,35.425,15.447500000000002,2016,0.0,0.0,0.0,-35.425
1984,Anna Cho,Winona State,31.775,30.07,2016,0.0,0.0,0.0,-31.775
1985,Aspen Hattley,Centenary College,34.45,34.016666666666666,2016,0.0,0.0,0.0,-34.45
1986,Natalie Scates,Centenary College,32.2,17.958333333333336,2017,0.0,0.0,0.0,-32.2
1987,Chelsea Gray,UW-Stout,32.75,26.00833333333333,2016,0.0,0.0,0.0,-32.75
1988,Elizabeth Sander,Centenary College,17.45,13.1875,2016,0.0,0.0,0.0,-17.45
1989,Marielle Mitchell,BYU,37.5,17.86354166666667,2017,0.0,0.0,0.0,-37.5
1990,Melissa Doucette,Alaska,37.975,33.63,2011,38.925,37.97,38.35,0.95
1991,Houry Gebeshian,Iowa,37.6,37.6,2009,39.325,38.905,39.285,1.725
1992,Cortni Baker,Towson,37.75,29.421590909090913,2016,37.95,37.95,0.0,0.2
1993,Amanda Malo,Gustavus Adolphus,36.4,27.65,2016,37.95,36.37,37.495,1.55
1994,Brittany Gutzkow,UW-La Crosse,34.675,26.0875,2019,0.0,0.0,0.0,-34.675
1995,Samantha Henry,Cornell,35.8,20.197580645161295,2017,0.0,0.0,0.0,-35.8
1996,Jordan Ehde,UW-Eau Claire,36.375,23.680769230769226,2016,0.0,0.0,0.0,-36.375
1997,Leah Heilig,Gustavus Adolphus,35.65,21.380555555555553,2017,36.2,36.2,0.0,0.55
1998,Megan Fayler,UW-Eau Claire,18.35,9.985416666666667,2017,0.0,0.0,0.0,-18.35
1999,Cydney Kone,Sacramento State,35.5,35.21666666666667,2018,0.0,0.0,0.0,-35.5
2000,Michelle Shalit,San Jose State,27.0,26.60625,2017,0.0,0.0,0.0,-27.0
2001,Amanda Bertorello,Maryland,34.85,18.22222222222222,2016,0.0,0.0,0.0,-34.85
2002,Emma Engler,Auburn,38.075,28.06428571428572,2016,0.0,0.0,0.0,-38.075
2003,MacKenzie Nicholson,UW-Stout,36.55,24.1640625,2017,37.775,36.733,36.975,1.225
2004,Bailey Finin,UW-Oshkosh,34.5,28.908333333333335,2016,0.0,0.0,0.0,-34.5
2005,Madison Preston,UCLA,38.025,28.217857142857138,2016,0.0,0.0,0.0,-38.025
2006,Clair Kaji,Iowa,34.45,33.7,2017,0.0,0.0,0.0,-34.45
2007,Carly Pratt,Sacramento State,36.35,33.68125,2016,0.0,0.0,0.0,-36.35
2008,Jenna Cashmore,Texas Woman's,37.2,26.02777777777778,2016,0.0,0.0,0.0,-37.2
2009,Sarah Finnegan,LSU,37.7,20.37,2016,39.8,39.525,39.752,2.1
2010,Mikailla Northern,UIC,37.65,27.30666666666667,2016,39.325,38.774,39.26,1.675
2011,Kasey Janowicz,Central Michigan,38.1,31.521428571428572,2016,39.4,39.004,39.27,1.3
2012,Allison Broad,UIC,35.0,33.7875,2016,0.0,0.0,0.0,-35.0
2013,Natalie Rainbolt,Utah State,37.675,28.52236842105263,2016,0.0,0.0,0.0,-37.675
2014,Mackinzie Kane,Arizona,36.875,36.875,2019,0.0,0.0,0.0,-36.875
2015,Trinity Thomas,Florida,38.275,30.3,2019,39.9,39.63,39.862,1.625
2016,Megan Schweihofer,Nebraska,38.175,29.467968750000004,2016,39.525,39.224,39.47,1.35
2017,Darby Slater,Hamline,32.025,32.025,2016,36.425,35.733,0.0,4.4
2018,Emily Luers,Air Force,35.525,24.260714285714286,2017,0.0,0.0,0.0,-35.525
2019,Nicole Lehrmann,Oklahoma,38.7,31.25869565217391,2016,39.675,39.462,0.0,0.975
2020,Kara Jones,UC Davis,37.65,28.35535714285714,2016,0.0,0.0,0.0,-37.65
2021,Ali Berry,UW-La Crosse,18.125,14.094999999999999,2012,0.0,0.0,0.0,-18.125
2022,Rita Koenigbauer,Air Force,24.975,20.781249999999996,2017,0.0,0.0,0.0,-24.975
2023,Haylie Hendrickson,Arizona,36.525,27.63478260869565,2017,0.0,0.0,0.0,-36.525
2024,Maddie Desch,Alabama,37.35,37.35,2017,0.0,0.0,0.0,-37.35
2025,Kelly Johnston,Winona State,35.275,35.275,2017,0.0,0.0,0.0,-35.275
2026,Sabrina Gill,Oregon State,9.625,9.625,2017,39.375,39.1,39.045,29.75
2027,Hailee Hoffman,Stanford,36.95,22.777083333333337,2017,0.0,0.0,0.0,-36.95
2028,Quinn Skrupa,Central Michigan,32.575,32.575,2022,0.0,0.0,0.0,-32.575
2029,Katlyn Turek,UW-Whitewater,33.45,17.970833333333335,2017,0.0,0.0,0.0,-33.45
2030,Kylee Gauna,Seattle Pacific,35.925,24.967500000000005,2017,0.0,0.0,0.0,-35.925
2031,Kaitlin Deguzman,Kentucky,38.0,30.68125,2021,0.0,0.0,0.0,-38.0
2032,Alyona Shchennikova,LSU,38.5,28.45,2021,39.525,39.298,39.365,1.025
2033,Andavea Alexander,Lindenwood,36.2,35.8,2016,0.0,0.0,0.0,-36.2
2034,Christina Desiderio,LSU,37.95,28.21944444444444,2018,0.0,0.0,0.0,-37.95
2035,Erica Roth,Brockport,34.0,13.784375,2016,0.0,0.0,0.0,-34.0
2036,Lacy Dagen,Florida,38.875,28.464705882352938,2017,0.0,0.0,0.0,-38.875
2037,Reese Mcclure,Maryland,32.85,32.85,2021,0.0,0.0,0.0,-32.85
2038,McKenna Kelley,LSU,38.2,29.54375,2016,0.0,0.0,0.0,-38.2
2039,Sydney Townsend,Southern Utah,37.45,28.348684210526315,2014,0.0,0.0,0.0,-37.45
2040,Kirsten Peterman,Maryland,35.875,35.875,2017,39.175,38.835,39.13,3.3
2041,Jamie DeCicco,North Carolina,24.85,24.125,2018,0.0,0.0,0.0,-24.85
2042,Morgan Hunker,Pennsylvania,37.625,27.791964285714286,2016,0.0,0.0,0.0,-37.625
2043,Alexis DaFonseca,Rhode Island College,7.45,7.45,2016,0.0,0.0,0.0,-7.45
2044,Kate Voracek,UW-Stout,22.15,17.0,2016,0.0,0.0,0.0,-22.15
2045,Sydney Snead,Georgia,39.3,27.907407407407405,2016,39.6,39.355,39.55,0.3
2046,Jessica Ling,Michigan State,37.775,25.421875,2016,0.0,0.0,0.0,-37.775
2047,Taylor Henderson,George Washington,33.8,33.8,2011,0.0,0.0,0.0,-33.8
2048,Morgan Fridey,Temple,37.0,27.876851851851846,2018,0.0,0.0,0.0,-37.0
2049,Taylor Keough,Brockport,36.35,26.353125,2016,0.0,0.0,0.0,-36.35
2050,Selena Ung,Minnesota,38.125,30.45,2016,0.0,0.0,0.0,-38.125
2051,Rachel Filipski,Cortland State,36.825,29.44230769230769,2016,36.0,35.583,0.0,-0.825
2052,Hailey Burleson,Washington,38.25,28.860714285714288,2015,39.6,39.207,39.5,1.35
2053,Taylor Laymon,Pittsburgh,37.875,30.48,2015,0.0,0.0,0.0,-37.875
2054,Robyn Bernard,West Virginia,37.65,29.579545454545457,2015,0.0,0.0,0.0,-37.65
2055,Brooke Timko,Kent State,38.2,29.204999999999995,2015,0.0,0.0,0.0,-38.2
2056,Macey Hilliker,Central Michigan,37.275,25.334375,2015,0.0,0.0,0.0,-37.275
2057,Alyssa Ito,UC Davis,37.325,30.3,2018,0.0,0.0,0.0,-37.325
2058,McKenna Stanley,S.E. Missouri,36.975,25.334999999999997,2015,38.55,36.975,37.65,1.575
2059,Brooke Young,San Jose State,36.975,25.735714285714284,2016,0.0,0.0,0.0,-36.975
2060,Rebecca Cuppy,Illinois,37.6,29.397727272727273,2016,0.0,0.0,0.0,-37.6
2061,Macey Roberts,Maryland,37.775,29.301136363636363,2016,0.0,0.0,0.0,-37.775
2062,Karen Gonzalez,Southern Utah,36.875,25.49,2016,39.35,38.754,38.635,2.475
2063,Tyra McKellar,Towson,38.1,30.97692307692308,2015,39.425,38.846,39.27,1.325
2064,Arianna Robinson,California,36.9,27.154411764705884,2015,0.0,0.0,0.0,-36.9
2065,Shireen Khamedoost,Oregon State,37.65,27.87980769230769,2015,0.0,0.0,0.0,-37.65
2066,Lauren Wilson,UW-La Crosse,36.7,26.367187500000004,2015,0.0,0.0,0.0,-36.7
2067,Joy Gage,Cornell,36.65,26.88636363636364,2015,0.0,0.0,0.0,-36.65
2068,Cidney Robinson,Utah State,37.125,25.96,2015,0.0,0.0,0.0,-37.125
2069,Taryn Fitzgerald,Stanford,38.125,27.404000000000003,2016,0.0,0.0,0.0,-38.125
2070,Chelsea Grimison,Air Force,36.9,29.605208333333334,2016,38.075,37.867,0.0,1.175
2071,Kyra Levi,Pennsylvania,36.675,29.530357142857145,2015,37.75,37.75,0.0,1.075
2072,Courtney Middelkoop,Iowa State,36.525,28.71375,2015,0.0,0.0,0.0,-36.525
2073,Kate Mierow,UW-Whitewater,36.175,27.577500000000004,2015,0.0,0.0,0.0,-36.175
2074,Katie Snyder,UIC,36.775,25.723437500000003,2015,0.0,0.0,0.0,-36.775
2075,Lewa Evans,UW-Whitewater,36.6,29.195833333333333,2015,0.0,0.0,0.0,-36.6
2076,Kira Hoy,Western Michigan,36.7,29.2875,2015,0.0,0.0,0.0,-36.7
2077,Claire Ryan,Brown,36.675,26.031666666666666,2015,0.0,0.0,0.0,-36.675
2078,Jillian Hacker,Ball State,35.475,28.368181818181817,2015,0.0,0.0,0.0,-35.475
2079,Emily Ramberg,Alaska,36.575,26.856249999999996,2015,0.0,0.0,0.0,-36.575
2080,Kayla Kennedy,Temple,36.775,27.726250000000004,2016,0.0,0.0,0.0,-36.775
2081,Jordan Clark,S.E. Missouri,34.975,25.615624999999998,2015,0.0,0.0,0.0,-34.975
2082,Aubrie Purtell,Northern Illinois,34.95,22.320833333333333,2018,0.0,0.0,0.0,-34.95
2083,Kelsey Campbell,Bridgeport,36.525,27.34875,2015,39.125,38.484,39.04,2.6
2084,Victoria Ortiz,Arizona,36.95,17.845375,2015,0.0,0.0,0.0,-36.95
2085,Baylee Bell,Ball State,37.625,27.820454545454545,2015,0.0,0.0,0.0,-37.625
2086,Grace Williams,Nebraska,38.875,29.764772727272728,2015,39.5,39.14,39.375,0.625
2087,Erin Macadaeg,LSU,38.7,30.690217391304355,2015,0.0,0.0,0.0,-38.7
2088,Taylor Harrison,Ohio State,38.475,29.195588235294117,2015,39.3,39.1,39.24,0.825
2089,Kari Lee,Utah,39.025,30.570312500000004,2015,39.55,39.244,39.495,0.525
2090,Danielle Breen,Nebraska,38.4,28.655555555555562,2015,39.5,39.356,39.327,1.1
2091,Paige Zaziski,Arkansas,38.55,30.725735294117644,2015,39.575,38.992,39.49,1.025
2092,Kaitlynn Hedelund,North Carolina,38.625,29.357142857142858,2015,39.15,38.517,38.725,0.525
2093,Joslyn Goings,Washington,38.3,30.26704545454545,2015,39.425,39.165,39.322,1.125
2094,Maddy Stover,Utah,38.75,31.728000000000005,2015,0.0,0.0,0.0,-38.75
2095,Ericha Fassbender,Florida,38.45,27.619999999999997,2015,39.375,39.375,0.0,0.925
2096,Tiffani Lewis,Utah,38.425,29.709210526315797,2015,0.0,0.0,0.0,-38.425
2097,Brianna Brown,Michigan,38.725,27.053571428571427,2015,39.55,39.293,39.455,0.825
2098,Alex McMurtry,Florida,38.875,28.09833333333333,2015,39.825,39.433,39.742,0.95
2099,Abbie Epperson,Maryland,38.175,23.807499999999997,2015,39.45,38.822,39.26,1.275
2100,Jordyn Penny,Ball State,38.3,29.005000000000003,2015,38.475,38.125,0.0,0.175
2101,Emily Liddle,Washington,38.4,28.356944444444444,2015,0.0,0.0,0.0,-38.4
2102,Sydney Waltz,Kentucky,38.15,28.385576923076922,2015,39.4,38.93,0.0,1.25
2103,Jillian Winstanley,George Washington,38.275,28.99196428571429,2015,39.55,39.119,39.48,1.275
2104,Kamerin Moore,Nebraska,38.85,26.11190476190476,2015,0.0,0.0,0.0,-38.85
2105,Alexis Mattern,Ohio State,38.475,28.375000000000004,2015,39.4,38.881,39.355,0.925
2106,Mackenzie Brannan,Alabama,39.025,29.204411764705885,2015,39.575,39.358,39.46,0.55
2107,Makenzie Anderson,Arkansas,37.825,26.906999999999993,2016,0.0,0.0,0.0,-37.825
2108,Lauren Rice,Sacramento State,38.2,27.565625,2015,39.325,38.733,39.23,1.125
2109,Lia Breeden,New Hampshire,38.15,30.532291666666662,2015,37.85,37.85,0.0,-0.3
2110,Julia Schwartz,Eastern Michigan,38.4,28.35480769230769,2015,0.0,0.0,0.0,-38.4
2111,Shauna Miller,Missouri,38.05,30.918,2015,39.325,38.894,39.185,1.275
2112,Lauren Li,Penn State,38.65,30.442045454545454,2015,39.1,38.712,0.0,0.45
2113,Marie Priest,Illinois State,37.8,26.924107142857146,2017,0.0,0.0,0.0,-37.8
2114,Morgan Denlinger,Bowling Green,37.5,27.141666666666666,2015,0.0,0.0,0.0,-37.5
2115,Kennedi Harris,Missouri,37.5,27.78214285714286,2015,0.0,0.0,0.0,-37.5
2116,Lianne Josbacher,Boise State,38.225,28.266666666666662,2015,0.0,0.0,0.0,-38.225
2117,Rachel Stypinski,Kent State,38.65,29.82159090909091,2015,39.575,39.17,39.505,0.925
2118,Myia Hambrick,LSU,38.55,29.621428571428574,2015,39.725,39.392,39.652,1.175
2119,Sarah Moore,Kent State,37.875,23.525000000000002,2010,0.0,0.0,0.0,-37.875
2120,Jessica Juncaj,Western Michigan,37.925,30.10326086956522,2015,39.075,38.493,38.675,1.15
2121,Lauren Marinez,Michigan,38.35,28.44375,2016,0.0,0.0,0.0,-38.35
2122,Ashley Fischer,Iowa,37.9,24.543749999999996,2015,0.0,0.0,0.0,-37.9
2123,Briana Ledesma,Iowa State,37.625,27.165625,2015,0.0,0.0,0.0,-37.625
2124,Nicole Wild,North Carolina State,37.65,30.10909090909091,2015,0.0,0.0,0.0,-37.65
2125,Casey Lauter,New Hampshire,37.925,24.77205882352941,2015,39.225,38.783,39.13,1.3
2126,Jill Van Mierlo,BYU,38.0,31.498214285714283,2015,39.4,38.826,39.26,1.4
2127,Kayla McMullan,Lindenwood,38.175,25.659615384615382,2015,0.0,0.0,0.0,-38.175
2128,Kelsey Hood,Western Michigan,37.825,28.163888888888884,2015,39.2,38.524,39.02,1.375
2129,Evelyn Nee,Maryland,37.625,26.623374999999996,2015,0.0,0.0,0.0,-37.625
2130,Rechelle Dennis,UCLA,38.0,30.555000000000003,2016,0.0,0.0,0.0,-38.0
2131,Megan Ryan,Yale,37.625,27.499999999999996,2015,38.65,38.219,38.4,1.025
2132,Morgan Lane,North Carolina,38.5,29.297727272727272,2015,39.55,39.124,39.38,1.05
2133,Kennady Schneider,Arizona,37.65,28.191176470588232,2015,0.0,0.0,0.0,-37.65
2134,Allison Bushman,Yale,37.725,29.239999999999995,2015,0.0,0.0,0.0,-37.725
